Taxon_name	Status	MinAge	MaxAge	Site
Hauericeras	extinct	83.6	85.7	122930
Polyptychoceras	extinct	83.6	85.7	122930
Neophylloceras	extinct	83.6	85.7	122930
Kitchinites	extinct	83.6	85.7	122930
Eupachydiscus	extinct	72.2	83.6	202482
Urakawites	extinct	72.2	83.6	202482
Eubostrychoceras	extinct	72.2	83.6	202482
Glyptoxoceras	extinct	72.2	83.6	202482
Karakaschiceras	extinct	132.6	137.05	202502
Neocomites	extinct	132.6	137.05	202502
Rodighieroites	extinct	132.6	137.05	202502
Oosterella	extinct	132.6	137.05	202502
Bochianites	extinct	132.6	137.05	202502
Neolissoceras	extinct	132.6	137.05	202502
Euphylloceras	extinct	132.6	137.05	202502
Phyllopachyceras	extinct	132.6	137.05	202502
Neocomites	extinct	132.6	137.05	202503
Oosterella	extinct	132.6	137.05	202503
Bochianites	extinct	132.6	137.05	202503
Lytoceras	extinct	132.6	137.05	202503
Eulytoceras	extinct	132.6	137.05	202503
Neolissoceras	extinct	132.6	137.05	202503
Euphylloceras	extinct	132.6	137.05	202503
Neocomites	extinct	132.6	137.05	202504
Rodighieroites	extinct	132.6	137.05	202504
Bochianites	extinct	132.6	137.05	202504
Olcostephanus	extinct	132.6	137.05	202504
Lytoceras	extinct	132.6	137.05	202504
Eulytoceras	extinct	132.6	137.05	202504
Neolissoceras	extinct	132.6	137.05	202504
Neocomites	extinct	132.6	137.05	202505
Rodighieroites	extinct	132.6	137.05	202505
Bochianites	extinct	132.6	137.05	202505
Lytoceras	extinct	132.6	137.05	202505
Eulytoceras	extinct	132.6	137.05	202505
Neolissoceras	extinct	132.6	137.05	202505
Euphylloceras	extinct	132.6	137.05	202505
Neocomites	extinct	132.6	137.05	202506
Rodighieroites	extinct	132.6	137.05	202506
Oosterella	extinct	132.6	137.05	202506
Bochianites	extinct	132.6	137.05	202506
Olcostephanus	extinct	132.6	137.05	202506
Lytoceras	extinct	132.6	137.05	202506
Neolissoceras	extinct	132.6	137.05	202506
Euphylloceras	extinct	132.6	137.05	202506
Neocomites	extinct	132.6	137.05	202507
Oosterella	extinct	132.6	137.05	202507
Bochianites	extinct	132.6	137.05	202507
Olcostephanus	extinct	132.6	137.05	202507
Lytoceras	extinct	132.6	137.05	202507
Eulytoceras	extinct	132.6	137.05	202507
Neolissoceras	extinct	132.6	137.05	202507
Neocomites	extinct	132.6	137.05	202508
Rodighieroites	extinct	132.6	137.05	202508
Olcostephanus	extinct	132.6	137.05	202508
Lytoceras	extinct	132.6	137.05	202508
Eulytoceras	extinct	132.6	137.05	202508
Neolissoceras	extinct	132.6	137.05	202508
Bochianites	extinct	132.6	137.05	202509
Euphylloceras	extinct	132.6	137.05	202509
Neocomites	extinct	132.6	137.05	202510
Oosterella	extinct	132.6	137.05	202510
Bochianites	extinct	132.6	137.05	202510
Lytoceras	extinct	132.6	137.05	202510
Neolissoceras	extinct	132.6	137.05	202510
Euphylloceras	extinct	132.6	137.05	202510
Phyllopachyceras	extinct	132.6	137.05	202510
Neocomites	extinct	132.6	137.05	202511
Oosterella	extinct	132.6	137.05	202511
Bochianites	extinct	132.6	137.05	202511
Olcostephanus	extinct	132.6	137.05	202511
Neolissoceras	extinct	132.6	137.05	202511
Euphylloceras	extinct	132.6	137.05	202511
Phyllopachyceras	extinct	132.6	137.05	202511
Neocomites	extinct	132.6	137.05	202512
Oosterella	extinct	132.6	137.05	202512
Bochianites	extinct	132.6	137.05	202512
Neolissoceras	extinct	132.6	137.05	202512
Euphylloceras	extinct	132.6	137.05	202512
Phyllopachyceras	extinct	132.6	137.05	202512
Neocomites	extinct	132.6	137.05	202513
Bochianites	extinct	132.6	137.05	202513
Olcostephanus	extinct	132.6	137.05	202513
Lytoceras	extinct	132.6	137.05	202513
Neolissoceras	extinct	132.6	137.05	202513
Euphylloceras	extinct	132.6	137.05	202513
Phyllopachyceras	extinct	132.6	137.05	202513
Bochianites	extinct	132.6	137.05	202514
Eulytoceras	extinct	132.6	137.05	202514
Neolissoceras	extinct	132.6	137.05	202514
Sarasinella	extinct	132.6	137.05	202515
Neocomites	extinct	132.6	137.05	202515
Himantoceras	extinct	132.6	137.05	202515
Bochianites	extinct	132.6	137.05	202515
Olcostephanus	extinct	132.6	137.05	202515
Lytoceras	extinct	132.6	137.05	202515
Eulytoceras	extinct	132.6	137.05	202515
Neolissoceras	extinct	132.6	137.05	202515
Euphylloceras	extinct	132.6	137.05	202515
Phyllopachyceras	extinct	132.6	137.05	202515
Neocomites	extinct	132.6	137.05	202516
Himantoceras	extinct	132.6	137.05	202516
Oosterella	extinct	132.6	137.05	202516
Bochianites	extinct	132.6	137.05	202516
Olcostephanus	extinct	132.6	137.05	202516
Lytoceras	extinct	132.6	137.05	202516
Eulytoceras	extinct	132.6	137.05	202516
Neolissoceras	extinct	132.6	137.05	202516
Phyllopachyceras	extinct	132.6	137.05	202516
Neocomites	extinct	132.6	137.05	202518
Oosterella	extinct	132.6	137.05	202518
Bochianites	extinct	132.6	137.05	202518
Olcostephanus	extinct	132.6	137.05	202518
Lytoceras	extinct	132.6	137.05	202518
Neolissoceras	extinct	132.6	137.05	202518
Euphylloceras	extinct	132.6	137.05	202518
Phyllopachyceras	extinct	132.6	137.05	202518
Neocomites	extinct	132.6	137.05	202519
Oosterella	extinct	132.6	137.05	202519
Lytoceras	extinct	132.6	137.05	202519
Neolissoceras	extinct	132.6	137.05	202519
Phyllopachyceras	extinct	132.6	137.05	202519
Neocomites	extinct	132.6	137.05	202520
Himantoceras	extinct	132.6	137.05	202520
Oosterella	extinct	132.6	137.05	202520
Bochianites	extinct	132.6	137.05	202520
Olcostephanus	extinct	132.6	137.05	202520
Neolissoceras	extinct	132.6	137.05	202520
Euphylloceras	extinct	132.6	137.05	202520
Oosterella	extinct	132.6	137.05	202521
Olcostephanus	extinct	132.6	137.05	202521
Neolissoceras	extinct	132.6	137.05	202521
Phyllopachyceras	extinct	132.6	137.05	202521
Sarasinella	extinct	132.6	137.05	202522
Neocomites	extinct	132.6	137.05	202522
Himantoceras	extinct	132.6	137.05	202522
Oosterella	extinct	132.6	137.05	202522
Bochianites	extinct	132.6	137.05	202522
Olcostephanus	extinct	132.6	137.05	202522
Lytoceras	extinct	132.6	137.05	202522
Neolissoceras	extinct	132.6	137.05	202522
Phyllopachyceras	extinct	132.6	137.05	202522
Neocomites	extinct	132.6	137.05	202523
Oosterella	extinct	132.6	137.05	202523
Bochianites	extinct	132.6	137.05	202523
Neolissoceras	extinct	132.6	137.05	202523
Phyllopachyceras	extinct	132.6	137.05	202523
Neocomites	extinct	132.6	137.05	202524
Himantoceras	extinct	132.6	137.05	202524
Oosterella	extinct	132.6	137.05	202524
Bochianites	extinct	132.6	137.05	202524
Lytoceras	extinct	132.6	137.05	202524
Eulytoceras	extinct	132.6	137.05	202524
Neolissoceras	extinct	132.6	137.05	202524
Euphylloceras	extinct	132.6	137.05	202524
Phyllopachyceras	extinct	132.6	137.05	202524
Neocomites	extinct	132.6	137.05	202525
Bochianites	extinct	132.6	137.05	202525
Olcostephanus	extinct	132.6	137.05	202525
Lytoceras	extinct	132.6	137.05	202525
Neolissoceras	extinct	132.6	137.05	202525
Euphylloceras	extinct	132.6	137.05	202525
Phyllopachyceras	extinct	132.6	137.05	202525
Neocomites	extinct	132.6	137.05	202526
Himantoceras	extinct	132.6	137.05	202526
Oosterella	extinct	132.6	137.05	202526
Bochianites	extinct	132.6	137.05	202526
Olcostephanus	extinct	132.6	137.05	202526
Lytoceras	extinct	132.6	137.05	202526
Neolissoceras	extinct	132.6	137.05	202526
Euphylloceras	extinct	132.6	137.05	202526
Phyllopachyceras	extinct	132.6	137.05	202526
Neocomites	extinct	132.6	137.05	202534
Himantoceras	extinct	132.6	137.05	202534
Bochianites	extinct	132.6	137.05	202534
Olcostephanus	extinct	132.6	137.05	202534
Lytoceras	extinct	132.6	137.05	202534
Neolissoceras	extinct	132.6	137.05	202534
Euphylloceras	extinct	132.6	137.05	202534
Phyllopachyceras	extinct	132.6	137.05	202534
Neocomites	extinct	132.6	137.05	202535
Olcostephanus	extinct	132.6	137.05	202535
Lytoceras	extinct	132.6	137.05	202535
Neolissoceras	extinct	132.6	137.05	202535
Phyllopachyceras	extinct	132.6	137.05	202535
Neocomites	extinct	132.6	137.05	202536
Bochianites	extinct	132.6	137.05	202536
Olcostephanus	extinct	132.6	137.05	202536
Lytoceras	extinct	132.6	137.05	202536
Neolissoceras	extinct	132.6	137.05	202536
Euphylloceras	extinct	132.6	137.05	202536
Phyllopachyceras	extinct	132.6	137.05	202536
Neocomites	extinct	132.6	137.05	202537
Himantoceras	extinct	132.6	137.05	202537
Bochianites	extinct	132.6	137.05	202537
Olcostephanus	extinct	132.6	137.05	202537
Eulytoceras	extinct	132.6	137.05	202537
Neolissoceras	extinct	132.6	137.05	202537
Phyllopachyceras	extinct	132.6	137.05	202537
Olcostephanus	extinct	132.6	137.05	202538
Phyllopachyceras	extinct	132.6	137.05	202538
Neocomites	extinct	132.6	137.05	202539
Himantoceras	extinct	132.6	137.05	202539
Bochianites	extinct	132.6	137.05	202539
Olcostephanus	extinct	132.6	137.05	202539
Eulytoceras	extinct	132.6	137.05	202539
Neolissoceras	extinct	132.6	137.05	202539
Euphylloceras	extinct	132.6	137.05	202539
Phyllopachyceras	extinct	132.6	137.05	202539
Neocomites	extinct	132.6	137.05	202540
Bochianites	extinct	132.6	137.05	202540
Olcostephanus	extinct	132.6	137.05	202540
Neolissoceras	extinct	132.6	137.05	202540
Phyllopachyceras	extinct	132.6	137.05	202540
Neocomites	extinct	132.6	137.05	202541
Himantoceras	extinct	132.6	137.05	202541
Bochianites	extinct	132.6	137.05	202541
Olcostephanus	extinct	132.6	137.05	202541
Neolissoceras	extinct	132.6	137.05	202541
Phyllopachyceras	extinct	132.6	137.05	202541
Neocomites	extinct	132.6	137.05	202542
Oosterella	extinct	132.6	137.05	202542
Bochianites	extinct	132.6	137.05	202542
Olcostephanus	extinct	132.6	137.05	202542
Eulytoceras	extinct	132.6	137.05	202542
Neolissoceras	extinct	132.6	137.05	202542
Euphylloceras	extinct	132.6	137.05	202542
Phyllopachyceras	extinct	132.6	137.05	202542
Criosarasinella	extinct	132.6	137.05	202543
Neocomites	extinct	132.6	137.05	202543
Himantoceras	extinct	132.6	137.05	202543
Oosterella	extinct	132.6	137.05	202543
Bochianites	extinct	132.6	137.05	202543
Olcostephanus	extinct	132.6	137.05	202543
Lytoceras	extinct	132.6	137.05	202543
Neolissoceras	extinct	132.6	137.05	202543
Phyllopachyceras	extinct	132.6	137.05	202543
Criosarasinella	extinct	132.6	137.05	202544
Karakaschiceras	extinct	132.6	137.05	202544
Neocomites	extinct	132.6	137.05	202544
Himantoceras	extinct	132.6	137.05	202544
Oosterella	extinct	132.6	137.05	202544
Bochianites	extinct	132.6	137.05	202544
Olcostephanus	extinct	132.6	137.05	202544
Lytoceras	extinct	132.6	137.05	202544
Eulytoceras	extinct	132.6	137.05	202544
Neolissoceras	extinct	132.6	137.05	202544
Euphylloceras	extinct	132.6	137.05	202544
Phyllopachyceras	extinct	132.6	137.05	202544
Neocomites	extinct	132.6	137.05	202545
Himantoceras	extinct	132.6	137.05	202545
Bochianites	extinct	132.6	137.05	202545
Olcostephanus	extinct	132.6	137.05	202545
Lytoceras	extinct	132.6	137.05	202545
Neolissoceras	extinct	132.6	137.05	202545
Euphylloceras	extinct	132.6	137.05	202545
Phyllopachyceras	extinct	132.6	137.05	202545
Karakaschiceras	extinct	132.6	137.05	202546
Neocomites	extinct	132.6	137.05	202546
Himantoceras	extinct	132.6	137.05	202546
Bochianites	extinct	132.6	137.05	202546
Olcostephanus	extinct	132.6	137.05	202546
Lytoceras	extinct	132.6	137.05	202546
Eulytoceras	extinct	132.6	137.05	202546
Neolissoceras	extinct	132.6	137.05	202546
Euphylloceras	extinct	132.6	137.05	202546
Phyllopachyceras	extinct	132.6	137.05	202546
Karakaschiceras	extinct	132.6	137.05	202547
Neocomites	extinct	132.6	137.05	202547
Himantoceras	extinct	132.6	137.05	202547
Oosterella	extinct	132.6	137.05	202547
Bochianites	extinct	132.6	137.05	202547
Olcostephanus	extinct	132.6	137.05	202547
Lytoceras	extinct	132.6	137.05	202547
Eulytoceras	extinct	132.6	137.05	202547
Neolissoceras	extinct	132.6	137.05	202547
Euphylloceras	extinct	132.6	137.05	202547
Phyllopachyceras	extinct	132.6	137.05	202547
Karakaschiceras	extinct	132.6	137.05	202548
Oosterella	extinct	132.6	137.05	202548
Bochianites	extinct	132.6	137.05	202548
Olcostephanus	extinct	132.6	137.05	202548
Lytoceras	extinct	132.6	137.05	202548
Neolissoceras	extinct	132.6	137.05	202548
Euphylloceras	extinct	132.6	137.05	202548
Phyllopachyceras	extinct	132.6	137.05	202548
Criosarasinella	extinct	132.6	137.05	202549
Neocomites	extinct	132.6	137.05	202549
Himantoceras	extinct	132.6	137.05	202549
Bochianites	extinct	132.6	137.05	202549
Olcostephanus	extinct	132.6	137.05	202549
Lytoceras	extinct	132.6	137.05	202549
Neolissoceras	extinct	132.6	137.05	202549
Phyllopachyceras	extinct	132.6	137.05	202549
Criosarasinella	extinct	132.6	137.05	202550
Karakaschiceras	extinct	132.6	137.05	202550
Neocomites	extinct	132.6	137.05	202550
Teschenites	extinct	132.6	137.05	202550
Himantoceras	extinct	132.6	137.05	202550
Oosterella	extinct	132.6	137.05	202550
Bochianites	extinct	132.6	137.05	202550
Olcostephanus	extinct	132.6	137.05	202550
Jeanthieuloyites	extinct	132.6	137.05	202550
Lytoceras	extinct	132.6	137.05	202550
Eulytoceras	extinct	132.6	137.05	202550
Neolissoceras	extinct	132.6	137.05	202550
Phyllopachyceras	extinct	132.6	137.05	202550
Criosarasinella	extinct	132.6	137.05	202551
Karakaschiceras	extinct	132.6	137.05	202551
Neocomites	extinct	132.6	137.05	202551
Teschenites	extinct	132.6	137.05	202551
Oosterella	extinct	132.6	137.05	202551
Bochianites	extinct	132.6	137.05	202551
Olcostephanus	extinct	132.6	137.05	202551
Lytoceras	extinct	132.6	137.05	202551
Neolissoceras	extinct	132.6	137.05	202551
Euphylloceras	extinct	132.6	137.05	202551
Phyllopachyceras	extinct	132.6	137.05	202551
Sarasinella	extinct	132.6	137.05	202552
Criosarasinella	extinct	132.6	137.05	202552
Neocomites	extinct	132.6	137.05	202552
Teschenites	extinct	132.6	137.05	202552
Oosterella	extinct	132.6	137.05	202552
Olcostephanus	extinct	132.6	137.05	202552
Lytoceras	extinct	132.6	137.05	202552
Neolissoceras	extinct	132.6	137.05	202552
Euphylloceras	extinct	132.6	137.05	202552
Phyllopachyceras	extinct	132.6	137.05	202552
Crioceratites	extinct	132.6	137.05	202553
Criosarasinella	extinct	132.6	137.05	202553
Neocomites	extinct	132.6	137.05	202553
Himantoceras	extinct	132.6	137.05	202553
Oosterella	extinct	132.6	137.05	202553
Olcostephanus	extinct	132.6	137.05	202553
Lytoceras	extinct	132.6	137.05	202553
Neolissoceras	extinct	132.6	137.05	202553
Euphylloceras	extinct	132.6	137.05	202553
Phyllopachyceras	extinct	132.6	137.05	202553
Criosarasinella	extinct	132.6	137.05	202554
Neocomites	extinct	132.6	137.05	202554
Himantoceras	extinct	132.6	137.05	202554
Oosterella	extinct	132.6	137.05	202554
Olcostephanus	extinct	132.6	137.05	202554
Lytoceras	extinct	132.6	137.05	202554
Neolissoceras	extinct	132.6	137.05	202554
Phyllopachyceras	extinct	132.6	137.05	202554
Crioceratites	extinct	132.6	137.05	202555
Sarasinella	extinct	132.6	137.05	202555
Criosarasinella	extinct	132.6	137.05	202555
Karakaschiceras	extinct	132.6	137.05	202555
Neocomites	extinct	132.6	137.05	202555
Himantoceras	extinct	132.6	137.05	202555
Oosterella	extinct	132.6	137.05	202555
Olcostephanus	extinct	132.6	137.05	202555
Jeanthieuloyites	extinct	132.6	137.05	202555
Lytoceras	extinct	132.6	137.05	202555
Neolissoceras	extinct	132.6	137.05	202555
Euphylloceras	extinct	132.6	137.05	202555
Phyllopachyceras	extinct	132.6	137.05	202555
Criosarasinella	extinct	132.6	137.05	202556
Neocomites	extinct	132.6	137.05	202556
Oosterella	extinct	132.6	137.05	202556
Bochianites	extinct	132.6	137.05	202556
Olcostephanus	extinct	132.6	137.05	202556
Lytoceras	extinct	132.6	137.05	202556
Neolissoceras	extinct	132.6	137.05	202556
Euphylloceras	extinct	132.6	137.05	202556
Phyllopachyceras	extinct	132.6	137.05	202556
Crioceratites	extinct	132.6	137.05	202557
Sarasinella	extinct	132.6	137.05	202557
Criosarasinella	extinct	132.6	137.05	202557
Neocomites	extinct	132.6	137.05	202557
Himantoceras	extinct	132.6	137.05	202557
Oosterella	extinct	132.6	137.05	202557
Bochianites	extinct	132.6	137.05	202557
Olcostephanus	extinct	132.6	137.05	202557
Jeanthieuloyites	extinct	132.6	137.05	202557
Lytoceras	extinct	132.6	137.05	202557
Neolissoceras	extinct	132.6	137.05	202557
Euphylloceras	extinct	132.6	137.05	202557
Phyllopachyceras	extinct	132.6	137.05	202557
Crioceratites	extinct	132.6	137.05	202558
Criosarasinella	extinct	132.6	137.05	202558
Neocomites	extinct	132.6	137.05	202558
Himantoceras	extinct	132.6	137.05	202558
Oosterella	extinct	132.6	137.05	202558
Bochianites	extinct	132.6	137.05	202558
Olcostephanus	extinct	132.6	137.05	202558
Lytoceras	extinct	132.6	137.05	202558
Neolissoceras	extinct	132.6	137.05	202558
Euphylloceras	extinct	132.6	137.05	202558
Phyllopachyceras	extinct	132.6	137.05	202558
Crioceratites	extinct	132.6	137.05	202559
Sarasinella	extinct	132.6	137.05	202559
Criosarasinella	extinct	132.6	137.05	202559
Neocomites	extinct	132.6	137.05	202559
Teschenites	extinct	132.6	137.05	202559
Himantoceras	extinct	132.6	137.05	202559
Oosterella	extinct	132.6	137.05	202559
Bochianites	extinct	132.6	137.05	202559
Olcostephanus	extinct	132.6	137.05	202559
Jeanthieuloyites	extinct	132.6	137.05	202559
Lytoceras	extinct	132.6	137.05	202559
Neolissoceras	extinct	132.6	137.05	202559
Euphylloceras	extinct	132.6	137.05	202559
Phyllopachyceras	extinct	132.6	137.05	202559
Crioceratites	extinct	132.6	137.05	202560
Sarasinella	extinct	132.6	137.05	202560
Criosarasinella	extinct	132.6	137.05	202560
Karakaschiceras	extinct	132.6	137.05	202560
Neocomites	extinct	132.6	137.05	202560
Himantoceras	extinct	132.6	137.05	202560
Oosterella	extinct	132.6	137.05	202560
Bochianites	extinct	132.6	137.05	202560
Olcostephanus	extinct	132.6	137.05	202560
Lytoceras	extinct	132.6	137.05	202560
Neolissoceras	extinct	132.6	137.05	202560
Euphylloceras	extinct	132.6	137.05	202560
Phyllopachyceras	extinct	132.6	137.05	202560
Criosarasinella	extinct	132.6	137.05	202561
Teschenites	extinct	132.6	137.05	202561
Neocomites	extinct	132.6	137.05	202561
Himantoceras	extinct	132.6	137.05	202561
Oosterella	extinct	132.6	137.05	202561
Olcostephanus	extinct	132.6	137.05	202561
Lytoceras	extinct	132.6	137.05	202561
Neolissoceras	extinct	132.6	137.05	202561
Euphylloceras	extinct	132.6	137.05	202561
Phyllopachyceras	extinct	132.6	137.05	202561
Criosarasinella	extinct	132.6	137.05	202562
Teschenites	extinct	132.6	137.05	202562
Neocomites	extinct	132.6	137.05	202562
Oosterella	extinct	132.6	137.05	202562
Bochianites	extinct	132.6	137.05	202562
Olcostephanus	extinct	132.6	137.05	202562
Lytoceras	extinct	132.6	137.05	202562
Neolissoceras	extinct	132.6	137.05	202562
Euphylloceras	extinct	132.6	137.05	202562
Phyllopachyceras	extinct	132.6	137.05	202562
Crioceratites	extinct	132.6	137.05	202563
Sarasinella	extinct	132.6	137.05	202563
Criosarasinella	extinct	132.6	137.05	202563
Karakaschiceras	extinct	132.6	137.05	202563
Neocomites	extinct	132.6	137.05	202563
Teschenites	extinct	132.6	137.05	202563
Himantoceras	extinct	132.6	137.05	202563
Oosterella	extinct	132.6	137.05	202563
Bochianites	extinct	132.6	137.05	202563
Olcostephanus	extinct	132.6	137.05	202563
Lytoceras	extinct	132.6	137.05	202563
Neolissoceras	extinct	132.6	137.05	202563
Euphylloceras	extinct	132.6	137.05	202563
Phyllopachyceras	extinct	132.6	137.05	202563
Criosarasinella	extinct	132.6	137.05	202564
Karakaschiceras	extinct	132.6	137.05	202564
Neocomites	extinct	132.6	137.05	202564
Teschenites	extinct	132.6	137.05	202564
Himantoceras	extinct	132.6	137.05	202564
Oosterella	extinct	132.6	137.05	202564
Bochianites	extinct	132.6	137.05	202564
Olcostephanus	extinct	132.6	137.05	202564
Jeanthieuloyites	extinct	132.6	137.05	202564
Lytoceras	extinct	132.6	137.05	202564
Neolissoceras	extinct	132.6	137.05	202564
Euphylloceras	extinct	132.6	137.05	202564
Phyllopachyceras	extinct	132.6	137.05	202564
Crioceratites	extinct	132.6	137.05	202565
Criosarasinella	extinct	132.6	137.05	202565
Teschenites	extinct	132.6	137.05	202565
Neocomites	extinct	132.6	137.05	202565
Himantoceras	extinct	132.6	137.05	202565
Oosterella	extinct	132.6	137.05	202565
Bochianites	extinct	132.6	137.05	202565
Olcostephanus	extinct	132.6	137.05	202565
Lytoceras	extinct	132.6	137.05	202565
Neolissoceras	extinct	132.6	137.05	202565
Euphylloceras	extinct	132.6	137.05	202565
Phyllopachyceras	extinct	132.6	137.05	202565
Criosarasinella	extinct	132.6	137.05	202566
Teschenites	extinct	132.6	137.05	202566
Neocomites	extinct	132.6	137.05	202566
Oosterella	extinct	132.6	137.05	202566
Bochianites	extinct	132.6	137.05	202566
