scientificName	earliestAge	latestAge	higherGeography	site
Plesiogulo	5.3	5	Eurasia	now_20728
Lutra	5.3	5	Eurasia	now_20728
Meles	5.3	5	Eurasia	now_20728
Lutra	0.781	0.424	Eurasia	now_28677
Mustela	0.781	0.424	Eurasia	now_28677
Mustela	0.781	0.424	Eurasia	now_28677
Gulo	0.781	0.424	Eurasia	now_28677
Enhydriodon	7.6	7.1	Eurasia	now_20090
Martes	16.4	14.2	Eurasia	now_20405
Parataxidea	7.1	5.3	Eurasia	now_24904
Lutra	1.9	0.0117	Eurasia	now_27253
Melogale	1.9	0.0117	Eurasia	now_27253
Mustela	1.9	0.0117	Eurasia	now_27253
Meles	2.5	1.9	Eurasia	now_27078
Eirictis	2.5	1.9	Eurasia	now_27078
Lutra	2.5	1.9	Eurasia	now_27078
Meles	1.80951	1.1531666666667	Eurasia	now_24139
Trigonictis	2.63	1.8	NAmerica	now_10725
Mustela	4.91	2.63	NAmerica	now_10655
Taxidea	2.63	0.9	NAmerica	now_10656
Brachypsalis	15.97	14.78	NAmerica	now_10674
Limnonyx	10.09	9.07	NAmerica	now_10689
Pliotaxidea	9.07	7.59	NAmerica	now_10693
Lutravus	9.07	7.59	NAmerica	now_10693
Satherium	2.63	1.8	NAmerica	now_10705
Promartes	18.5	17.34	NAmerica	now_10630
Brachypsalis	14.78	12.57	NAmerica	now_10639
Martes	12.11	9.07	NAmerica	now_10643
Plionictis	12.11	9.07	NAmerica	now_10643
Martinogale	12.11	9.07	NAmerica	now_10643
Martes	9.07	7.59	NAmerica	now_10644
Plionictis	9.07	7.59	NAmerica	now_10644
Martinogale	9.07	7.59	NAmerica	now_10644
Miomustela	14.78	12.57	NAmerica	now_10767
Plionictis	14.78	12.57	NAmerica	now_10767
Sthenictis	14.78	12.57	NAmerica	now_10767
Martes	15.97	14.78	NAmerica	now_10865
Leptarctus	15.97	14.78	NAmerica	now_10865
Miomustela	15.97	14.78	NAmerica	now_10865
Plionictis	15.97	14.78	NAmerica	now_10865
Hypsoparia	15.97	14.78	NAmerica	now_10865
Leptarctus	15.97	14.78	NAmerica	now_10868
Plesiogulo	6.88	5.91	NAmerica	now_10741
Eomellivora	9.9	7.6	Eurasia	now_20180
Plesiogale	19.5	17.2	Eurasia	now_21310
Trochictis	19.5	17.2	Eurasia	now_21310
Stromeriella	19.5	17.2	Eurasia	now_21310
Laphyctis	19.5	17.2	Eurasia	now_21310
Ischyrictis	16.4	14.2	Eurasia	now_27290
Trocharion	16.4	14.2	Eurasia	now_27290
Martes	16.4	14.2	Eurasia	now_27290
Martes	16.4	14.2	Eurasia	now_27290
Trochictis	16.4	14.2	Eurasia	now_27290
Martes	3.4976666666667	2.58	Eurasia	now_21187
Mustela	3.4976666666667	2.58	Eurasia	now_21187
Trochictis	17.2	16.4	Eurasia	now_21117
Parameles	5	3.55	Eurasia	now_20186
Mustela	5	3.55	Eurasia	now_20186
Trocharion	14.2	12.85	Eurasia	now_21105
Ischyrictis	17.2	14.2	Eurasia	now_21309
Plesiogulo	7.1	5.9666666666667	Eurasia	now_20776
Stenogale	19.5	17.2	Eurasia	now_21334
Mustela	5.3	5	Eurasia	now_27376
Martes	5.3	5	Eurasia	now_27379
Eomellivora	11.2	9.9	Eurasia	now_27583
Leptarctus	10.09	9.07	NAmerica	now_10923
Sthenictis	10.09	9.07	NAmerica	now_10923
Hoplictis	10.09	9.07	NAmerica	now_10923
Satherium	9.07	7.59	NAmerica	now_10926
Plionictis	9.07	7.59	NAmerica	now_10926
Lutravus	9.07	7.59	NAmerica	now_10926
Pliotaxidea	7.59	6.88	NAmerica	now_10927
Martes	9.07	7.59	NAmerica	now_10928
Lutravus	9.07	7.59	NAmerica	now_10928
Martes	7.59	6.88	NAmerica	now_10929
Lutravus	7.59	6.88	NAmerica	now_10929
Mustela	6.88	5.91	NAmerica	now_10931
Pliotaxidea	6.88	5.91	NAmerica	now_10931
Plesiogulo	6.88	5.91	NAmerica	now_10931
Martes	6.88	5.91	NAmerica	now_10933
Buisnictis	4.91	2.63	NAmerica	now_10950
Taxidea	4.91	2.63	NAmerica	now_10950
Satherium	4.91	2.63	NAmerica	now_10950
Ferinestrix	4.91	2.63	NAmerica	now_10950
Mustela	4.91	2.63	NAmerica	now_10950
Trigonictis	4.91	2.63	NAmerica	now_10950
Trigonictis	4.91	2.63	NAmerica	now_10950
Sminthosinis	4.91	2.63	NAmerica	now_10950
Satherium	2.63	1.8	NAmerica	now_10952
Trigonictis	2.63	1.8	NAmerica	now_10952
Trigonictis	2.63	1.8	NAmerica	now_10952
Leptarctus	10.09	9.07	NAmerica	now_10894
Hoplictis	10.09	9.07	NAmerica	now_10894
Pliotaxidea	6.88	4.91	NAmerica	now_10895
Trigonictis	4.91	2.63	NAmerica	now_10898
Buisnictis	4.91	2.63	NAmerica	now_10900
Taxidea	4.91	2.63	NAmerica	now_10900
Satherium	4.91	2.63	NAmerica	now_10900
Mustela	4.91	2.63	NAmerica	now_10900
Trigonictis	4.91	2.63	NAmerica	now_10900
Oligobunis	22.2	19.09	NAmerica	now_10910
Martes	15.97	14.78	NAmerica	now_10916
Leptarctus	15.97	14.78	NAmerica	now_10916
Brachypsalis	15.97	14.78	NAmerica	now_10920
Plionictis	15.97	14.78	NAmerica	now_10920
Mustela	14.78	12.57	NAmerica	now_10922
Brachypsalis	14.78	12.57	NAmerica	now_10922
Amblonyx	1.9	0.0117	Eurasia	now_27992
Mustela	1.29585	0.58243333333333	Eurasia	now_24099
Plesiogulo	6.5845	6.436	Eurasia	now_24513
Mustela	6.5845	6.436	Eurasia	now_24513
Sinictis	6.5845	6.436	Eurasia	now_24513
Plesiogulo	7.2	5.3	Eurasia	now_24514
Plesiogulo	5.767	5.501	Eurasia	now_24516
Mustela	5.767	5.501	Eurasia	now_24516
Parataxidea	5.767	5.501	Eurasia	now_24516
Eomellivora	7.14	6.9365	Eurasia	now_24517
Parataxidea	7.14	6.9365	Eurasia	now_24517
Plesiogulo	7.14	6.9365	Eurasia	now_24520
Proputorius	7.14	6.9365	Eurasia	now_24520
Lutra	7.14	6.9365	Eurasia	now_24520
Melodon	7.14	6.9365	Eurasia	now_24520
Melodon	7.14	6.9365	Eurasia	now_24520
Parataxidea	7.2	5.3	Eurasia	now_24521
Martes	14.2	12.85	Eurasia	now_20003
Proputorius	14.2	12.85	Eurasia	now_20003
Trochictis	14.2	12.85	Eurasia	now_20003
Ischyrictis	14.2	12.85	Eurasia	now_20003
Anatolictis	14.2	12.85	Eurasia	now_20003
Plesiogulo	14.2	12.85	Eurasia	now_20003
Proputorius	16.4	14.2	Eurasia	now_21755
Plesictis	23	21.7	Eurasia	now_20869
Plesictis	23	21.7	Eurasia	now_20869
Plesictis	23	21.7	Eurasia	now_20869
Parataxidea	7.1	5.3	Eurasia	now_20474
Plesiogulo	7.1	5.3	Eurasia	now_20474
Mustela	7.1	5.3	Eurasia	now_20474
Mustela	0.057	0.029	Eurasia	now_28272
Martes	17.2	16.4	Eurasia	now_21315
Ischyrictis	17.2	16.4	Eurasia	now_21315
Trochictis	17.2	16.4	Eurasia	now_21315
Iberictis	17.2	16.4	Eurasia	now_21315
Gulo	0.115	0.01	Eurasia	now_28263
Promeles	7.6	7.1	Eurasia	now_24873
Plesiogulo	7.6	7.1	Eurasia	now_24873
Proputorius	12.85	11.2	Eurasia	now_21327
Martes	1.9	0.0117	Eurasia	now_27247
Mustela	1.9	1.4333333333333	Eurasia	now_24446
Pannonictis	1.9	1.4333333333333	Eurasia	now_24446
Promeles	7.6	7.1	Eurasia	now_20025
Enhydriodon	7.6	7.1	Eurasia	now_20025
Martes	7.6	7.1	Eurasia	now_20025
Sinictis	7.6	7.1	Eurasia	now_20025
Plesiogulo	7.6	7.1	Eurasia	now_20025
Sinictis	2.581	0.52066666666667	Eurasia	now_27009
Mellivora	2.581	0.52066666666667	Eurasia	now_27009
Lutra	2.581	0.52066666666667	Eurasia	now_27009
Enhydriodon	2.581	0.52066666666667	Eurasia	now_27009
Mustela	1.9	0.781	Eurasia	now_24455
Meles	1.9	0.781	Eurasia	now_24455
Pannonictis	1.9	0.781	Eurasia	now_24455
Baranogale	5.3	5	Eurasia	now_20113
Baranogale	5.3	5	Eurasia	now_20113
Mustela	5.3	5	Eurasia	now_20113
Vormela	5.3	5	Eurasia	now_20113
Martes	1.945	1.778	Eurasia	now_28747
Promeles	9.9	8.9	Eurasia	now_20995
Plesiogulo	9.9	8.9	Eurasia	now_20995
Nannomephitis	7.6	5.3	Eurasia	now_20262
Paramartes	7.6	5.3	Eurasia	now_20262
Polgardia	7.6	5.3	Eurasia	now_20262
Eomellivora	7.6	5.3	Eurasia	now_20262
Plesiogale	19.5	17.2	Eurasia	now_21382
Martes	19.5	17.2	Eurasia	now_21382
Trocharion	16.4	14.2	Eurasia	now_27291
Trochictis	19.5	17.2	Eurasia	now_21228
Martes	16.4	14.2	Eurasia	now_27292
Paralutra	16.4	14.2	Eurasia	now_20010
Martes	16.4	14.2	Eurasia	now_20010
Hoplictis	16.4	14.2	Eurasia	now_20010
Trochictis	16.4	14.2	Eurasia	now_20010
Gulo	0.115	0.01	Eurasia	now_28269
Meles	0.115	0.01	Eurasia	now_28269
Mustela	0.115	0.01	Eurasia	now_28269
Meles	0.235	0.206	Eurasia	now_28785
Martes	0.79	0.761	Eurasia	now_21051
Baranogale	8.9	7.6	Eurasia	now_20083
Mustela	8.9	7.6	Eurasia	now_20083
Plesiogulo	8.9	7.6	Eurasia	now_26503
Eomellivora	13.82	11.63	Eurasia	now_26570
Eomellivora	9.426	9.311	Eurasia	now_20294
Mustela	1.9	0.5	Eurasia	now_21038
Baranogale	3.55	2.5	Eurasia	now_20702
Ischyrictis	16.4	14.2	Eurasia	now_27293
Ischyrictis	16.4	14.2	Eurasia	now_21464
Taxodon	10.55	9.9	Eurasia	now_20285
Paralutra	10.55	9.9	Eurasia	now_20285
Proputorius	10.55	9.9	Eurasia	now_20285
Trochictis	10.55	9.9	Eurasia	now_20285
Martes	10.55	9.9	Eurasia	now_20285
Trocharion	14.2	12.85	Eurasia	now_21394
Meles	2.5	1.9	Eurasia	now_20384
Enhydrictis	2.5	1.9	Eurasia	now_20384
Baranogale	2.5	1.9	Eurasia	now_20384
Lutra	2.5	1.9	Eurasia	now_20384
Plesictis	21.7	19.5	Eurasia	now_21217
Bathygale	21.7	19.5	Eurasia	now_21217
Plesictis	21.7	19.5	Eurasia	now_21217
Plesictis	21.7	19.5	Eurasia	now_21217
Martes	11.2	7.6	Eurasia	now_20260
Parataxidea	7.6	5.3	Eurasia	now_20023
Promeles	7.6	5.3	Eurasia	now_20023
Parataxidea	7.6	7.1	Eurasia	now_27184
Promeles	7.6	7.1	Eurasia	now_27184
Parataxidea	7.528	7.14	Eurasia	now_20484
Promeles	7.528	7.14	Eurasia	now_20484
Ischyrictis	16.4	14.2	Eurasia	now_20017
Martes	16.4	14.2	Eurasia	now_20017
Proputorius	16.4	14.2	Eurasia	now_20017
Martes	1.185	1.044	Eurasia	now_27674
Pannonictis	1.185	1.044	Eurasia	now_27674
Arctonyx	1.185	1.044	Eurasia	now_27674
Melogale	1.185	1.044	Eurasia	now_27674
Ischyrictis	14.2	12.85	Eurasia	now_20002
Martes	14.2	12.85	Eurasia	now_20002
Proputorius	14.2	12.85	Eurasia	now_20002
Taxodon	14.2	12.85	Eurasia	now_20002
Melidellavus	14.2	12.85	Eurasia	now_20002
Lartetictis	14.2	12.85	Eurasia	now_20002
Martes	16.225	15.935	Eurasia	now_20026
Ischyrictis	12.85	11.2	Eurasia	now_20045
Trocharion	12.85	11.2	Eurasia	now_20045
Martes	12.85	11.2	Eurasia	now_20045
Mustela	12.85	11.2	Eurasia	now_20045
Anatolictis	12.85	11.2	Eurasia	now_23591
Trocharion	16.4	14.2	Eurasia	now_21465
Martes	16.4	14.2	Eurasia	now_21465
Hoplictis	16.4	14.2	Eurasia	now_21465
Trochictis	16.4	14.2	Eurasia	now_21465
Martes	0.337	0.3	Eurasia	now_28679
Mustela	0.337	0.3	Eurasia	now_28679
Mustela	0.337	0.3	Eurasia	now_28679
Mustela	0.337	0.3	Eurasia	now_28679
Bathygale	21.7	19.5	Eurasia	now_21362
Plesiogale	21.7	19.5	Eurasia	now_21362
Plesiogale	17.2	16.4	Eurasia	now_27167
Parameles	3.275	2.725	Eurasia	now_20759
Mustela	3.275	2.725	Eurasia	now_20759
Pannonictis	3.275	2.725	Eurasia	now_20759
Proputorius	17.2	16.4	Eurasia	now_24525
Mustela	17.2	16.4	Eurasia	now_24525
Meles	1.03	0.781	Eurasia	now_24457
Meles	3.55	1.9	Eurasia	now_22004
Martes	9.9	8.9	Eurasia	now_20093
Martes	6.88	4.91	NAmerica	now_10964
Pliotaxidea	6.88	4.91	NAmerica	now_10964
Plesiogulo	6.88	4.91	NAmerica	now_10964
Plionictis	6.88	4.91	NAmerica	now_10966
Plesiogulo	6.88	4.91	NAmerica	now_10966
Cernictis	6.88	4.91	NAmerica	now_10966
Taxidea	4.91	2.63	NAmerica	now_10968
Trigonictis	4.91	2.63	NAmerica	now_10968
Taxidea	2.63	0.9	NAmerica	now_10980
Mustela	2.63	1.8	NAmerica	now_10983
Taxidea	2.63	1.8	NAmerica	now_10987
Promartes	22.2	19.09	NAmerica	now_11016
Promartes	19.09	18.5	NAmerica	now_11018
Promartes	18.5	17.34	NAmerica	now_11020
Martinogale	14.78	12.57	NAmerica	now_11034
Pliotaxidea	7.59	6.88	NAmerica	now_11050
Pliotaxidea	7.59	6.88	NAmerica	now_11050
Plesiogulo	7.59	6.88	NAmerica	now_11050
Chamitataxus	7.59	6.88	NAmerica	now_11050
Taxidea	4.91	2.63	NAmerica	now_11053
Taxidea	2.63	0.9	NAmerica	now_11068
Paraoligobunus	22.2	19.09	NAmerica	now_11099
Martes	9.07	7.59	NAmerica	now_11103
Buisnictis	9.07	7.59	NAmerica	now_11103
Taxidea	2.63	1.8	NAmerica	now_11107
Taxidea	5.91	4.91	NAmerica	now_11135
Martes	5.91	4.91	NAmerica	now_10963
Pliotaxidea	5.91	4.91	NAmerica	now_10963
Plesiogulo	5.91	4.91	NAmerica	now_10963
Pliotaxidea	6.88	5.91	NAmerica	now_11157
Plesiogulo	6.88	5.91	NAmerica	now_11157
Buisnictis	4.91	2.63	NAmerica	now_11159
Taxidea	4.91	2.63	NAmerica	now_11159
Mustela	4.91	2.63	NAmerica	now_11159
Trigonictis	4.91	2.63	NAmerica	now_11160
Buisnictis	2.63	1.8	NAmerica	now_11161
Taxidea	2.63	1.8	NAmerica	now_11161
Trigonictis	2.63	1.8	NAmerica	now_11161
Mionictis	12.11	10.09	NAmerica	now_11162
Brachypsalis	12.11	10.09	NAmerica	now_11162
Leptarctus	12.11	10.09	NAmerica	now_11162
Sthenictis	12.11	10.09	NAmerica	now_11162
Leptarctus	7.59	6.88	NAmerica	now_11164
Pliotaxidea	7.59	6.88	NAmerica	now_11165
Plesiogulo	7.59	6.88	NAmerica	now_11165
Buisnictis	5.91	4.91	NAmerica	now_11167
Taxidea	5.91	4.91	NAmerica	now_11167
Satherium	5.91	4.91	NAmerica	now_11167
Canimartes	2.63	1.8	NAmerica	now_11168
Melidellavus	12.85	11.2	Eurasia	now_20001
Paralutra	12.85	11.2	Eurasia	now_20001
Ischyrictis	12.85	11.2	Eurasia	now_20001
Proputorius	12.85	11.2	Eurasia	now_20001
Trochotherium	12.85	11.2	Eurasia	now_20001
Trocharion	12.85	11.2	Eurasia	now_20001
Martes	12.85	11.2	Eurasia	now_20001
Meles	0.424	0.191	Eurasia	now_28676
Mustela	1.80951	1.1531666666667	Eurasia	now_24107
Lutra	0.774	0.424	Eurasia	now_28678
Martes	0.424	0.374	Eurasia	now_24208
Leptarctus	14.2	12.85	Eurasia	now_24220
Sthenictis	14.2	12.85	Eurasia	now_24220
Arctonyx	1.9	0.0117	Eurasia	now_27298
Mustela	7.6	7.1	Eurasia	now_20446
Enhydrictis	2.725	1.9	Eurasia	now_21771
Mustela	2.725	1.9	Eurasia	now_21771
Martes	9.9	8.9	Eurasia	now_20109
Arctonyx	1.29585	0.58243333333333	Eurasia	now_24043
Martes	1.29585	0.58243333333333	Eurasia	now_24047
Lutra	1.29585	0.58243333333333	Eurasia	now_24047
Arctonyx	1.29585	0.58243333333333	Eurasia	now_24047
Meles	4.187	3.596	Eurasia	now_28319
Mustela	4.187	3.596	Eurasia	now_28319
Martes	0.781	0	Eurasia	now_28149
Arctonyx	1.29585	0.58243333333333	Eurasia	now_24101
Proputorius	12.85	12.3	Eurasia	now_27278
Martes	12.85	12.3	Eurasia	now_27278
Mustela	1.9	0.0117	Eurasia	now_27995
Meles	1.9	0.0117	Eurasia	now_27995
Enhydrictis	3.55	1.9	Eurasia	now_28015
Baranogale	3.55	1.9	Eurasia	now_28015
Martes	19.5	17.2	Eurasia	now_21304
Stromeriella	19.5	17.2	Eurasia	now_21304
Plesictis	19.5	17.2	Eurasia	now_21304
Laphyctis	19.5	17.2	Eurasia	now_21304
Melodon	12.85	11.2	Eurasia	now_27763
Melodon	12.85	11.2	Eurasia	now_27756
Leptarctus	12.85	11.2	Eurasia	now_27769
Aelurocyon	12.85	11.2	Eurasia	now_27769
Sthenictis	12.85	11.2	Eurasia	now_27769
Mionictis	12.85	11.2	Eurasia	now_27754
Melodon	12.85	11.2	Eurasia	now_27754
Martes	12.85	11.2	Eurasia	now_20621
Mionictis	12.85	11.2	Eurasia	now_20621
Melodon	12.85	11.2	Eurasia	now_20621
Vormela	1.9	0.0117	Eurasia	now_24347
Parameles	3.55	3.025	Eurasia	now_20757
Plesiogulo	3.55	3.025	Eurasia	now_20757
Arctomeles	3.55	3.025	Eurasia	now_20757
Meles	1.072	0.988	Eurasia	now_24408
Promeles	7.6	7.1	Eurasia	now_20466
Trocharion	14.2	12.85	Eurasia	now_21325
Lutra	0.112837	0.103414	Eurasia	now_28776
Baranogale	7.6	7.1	Eurasia	now_22346
Meles	1.31	0.98	Eurasia	now_28666
Meles	2.5	1.9	Eurasia	now_22003
Enhydrictis	2.5	1.9	Eurasia	now_22003
Martes	2.5	1.9	Eurasia	now_22003
Vormela	2.5	1.9	Eurasia	now_22003
Baranogale	2.5	1.9	Eurasia	now_22003
Baranogale	2.5	1.9	Eurasia	now_22003
Meles	2.5	1.9	Eurasia	now_27199
Plesiogulo	7.6	7.1	Eurasia	now_20851
Promeles	6.252	6.179	Eurasia	now_20067
Martes	6.252	6.179	Eurasia	now_20067
Plesiogulo	6.252	6.179	Eurasia	now_20067
Lutra	6.252	6.179	Eurasia	now_20067
Pannonictis	1.9	0.5	Eurasia	now_22920
Meles	1.9	0.5	Eurasia	now_22920
Lutra	0.774	0.337	Eurasia	now_28681
Mustela	0.774	0.337	Eurasia	now_28681
Mustela	0.774	0.337	Eurasia	now_28681
Ischyrictis	17.2	14.2	Eurasia	now_20076
Paralutra	17.2	14.2	Eurasia	now_20076
Ischyrictis	17.2	14.2	Eurasia	now_20076
Trocharion	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Grivamephitis	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Martes	17.2	14.2	Eurasia	now_20076
Plesiogale	17.2	14.2	Eurasia	now_20076
Baranogale	3.55	1.9	Eurasia	now_20353
Mustela	3.55	1.9	Eurasia	now_20353
Vormela	3.55	1.9	Eurasia	now_20353
Pannonictis	3.55	1.9	Eurasia	now_20353
Limnonyx	3.55	2.5	Eurasia	now_20387
Enhydrictis	3.55	2.5	Eurasia	now_20387
Martes	0.581	0.323	Eurasia	now_28032
Meles	0.581	0.323	Eurasia	now_28032
Baranogale	8.9	7.6	Eurasia	now_20581
Martes	0.781	0.676	Eurasia	now_28675
Meles	0.781	0.676	Eurasia	now_28675
Mustela	0.781	0.676	Eurasia	now_28675
Lutra	0.781	0.676	Eurasia	now_28675
Pannonictis	1.80951	1.1531666666667	Eurasia	now_24113
Meles	1.80951	1.1531666666667	Eurasia	now_24113
Enhydritherium	9.07	5.91	NAmerica	now_11195
Martes	0.781	0.435	Eurasia	now_28671
Pannonictis	0.781	0.435	Eurasia	now_28671
Mustela	0.781	0.435	Eurasia	now_28671
Lutra	0.781	0.435	Eurasia	now_28671
Martes	5	3.55	Eurasia	now_20675
Mustela	5	3.55	Eurasia	now_20675
Baranogale	5	3.55	Eurasia	now_20675
Arctomeles	5	3.55	Eurasia	now_20675
Plesictis	19.5	17.2	Eurasia	now_21220
Plesiogale	19.5	17.2	Eurasia	now_21220
Martes	19.5	17.2	Eurasia	now_21220
Stromeriella	19.5	17.2	Eurasia	now_21220
Laphyctis	19.5	17.2	Eurasia	now_21220
Pannonictis	5	3.55	Eurasia	now_20264
Eomellivora	7.2	5.3	Eurasia	now_24540
Arctonyx	1.29585	0.58243333333333	Eurasia	now_24140
Meles	1.29585	0.58243333333333	Eurasia	now_24105
Martes	1.29585	0.58243333333333	Eurasia	now_24082
Arctonyx	1.29585	0.58243333333333	Eurasia	now_24082
Martes	8.9	7.6	Eurasia	now_26480
Eomellivora	8.9	7.6	Eurasia	now_26480
Melodon	8.9	7.6	Eurasia	now_26480
Parataxidea	8.9	7.6	Eurasia	now_26480
Trochotherium	8.9	7.6	Eurasia	now_26480
Lutra	8.9	7.6	Eurasia	now_26481
Plesiogulo	8.9	5.3	Eurasia	now_24925
Mustela	8.9	5.3	Eurasia	now_24925
Lutra	8.9	5.3	Eurasia	now_24925
Plesiogulo	5.3	3.55	Eurasia	now_24560
Meles	1.80951	1.1531666666667	Eurasia	now_24093
Mustela	1.80951	1.1531666666667	Eurasia	now_24093
Martes	1.80951	1.1531666666667	Eurasia	now_24094
Vormela	1.80951	1.1531666666667	Eurasia	now_24094
Meles	1.80951	1.1531666666667	Eurasia	now_24094
Mustela	1.80951	1.1531666666667	Eurasia	now_24094
Mustela	1.80951	1.1531666666667	Eurasia	now_24094
Mustela	0.653775	0.0117	Eurasia	now_24089
Meles	0.653775	0.0117	Eurasia	now_24089
Mustela	0.653775	0.0117	Eurasia	now_24090
Martes	2.5	1.9	Eurasia	now_27077
Mustela	2.5	1.9	Eurasia	now_27077
Meles	2.5	1.9	Eurasia	now_27077
Mustela	0.653775	0.0117	Eurasia	now_24096
Mustela	0.653775	0.0117	Eurasia	now_24096
Nimravus	27.82	23.03	Eurasia	now_27119
Nimravus	10	8	Eurasia	now_22316
Nimravus	29.75	28	NAmerica	now_10048
Nimravus	29.75	28	NAmerica	now_10034
Eusmilus	29.75	28	NAmerica	now_10034
Nimravus	33.9	23.03	Eurasia	now_27506
Nimravus	29.75	28	NAmerica	now_10424
Dinictis	35.24	34.7	NAmerica	now_10277
Hoplophoneus	35.24	34.7	NAmerica	now_10277
Eusmilus	35.24	34.7	NAmerica	now_10277
Dinictis	35.24	33.9	NAmerica	now_10280
Hoplophoneus	35.24	33.9	NAmerica	now_10280
Dinictis	34.7	33.9	NAmerica	now_10287
Dinictis	33.9	32.1	NAmerica	now_10288
Hoplophoneus	34.7	33.9	NAmerica	now_10289
Dinictis	34.7	33.9	NAmerica	now_10289
Pogonodon	33.9	32.1	NAmerica	now_10290
Pogonodon	32.1	29.75	NAmerica	now_10291
Dinictis	34.7	33.9	NAmerica	now_10351
Hoplophoneus	34.7	33.9	NAmerica	now_10351
Dinictis	33.9	32.1	NAmerica	now_10352
Hoplophoneus	33.9	32.1	NAmerica	now_10352
Hoplophoneus	35.24	34.7	NAmerica	now_10383
Dinictis	34.7	33.9	NAmerica	now_10384
Hoplophoneus	34.7	33.9	NAmerica	now_10384
Dinictis	33.9	32.1	NAmerica	now_10385
Pogonodon	33.9	32.1	NAmerica	now_10385
Hoplophoneus	33.9	32.1	NAmerica	now_10385
Hoplophoneus	33.9	32.1	NAmerica	now_10385
Nimravus	32.1	29.75	NAmerica	now_10386
Dinictis	32.1	29.75	NAmerica	now_10386
Pogonodon	32.1	29.75	NAmerica	now_10386
Hoplophoneus	32.1	29.75	NAmerica	now_10386
Hoplophoneus	32.1	29.75	NAmerica	now_10386
Eusmilus	32.1	29.75	NAmerica	now_10386
Nimravus	29.75	28	NAmerica	now_10391
Pogonodon	29.75	28	NAmerica	now_10391
Pogonodon	29.75	28	NAmerica	now_10391
Eusmilus	29.75	28	NAmerica	now_10391
Nimravus	29.75	28	NAmerica	now_10393
Nimravus	28	22.2	NAmerica	now_10394
Dinictis	35.92	35.24	NAmerica	now_10412
Hoplophoneus	35.92	35.24	NAmerica	now_10412
Dinictis	35.24	34.7	NAmerica	now_10413
Hoplophoneus	35.24	34.7	NAmerica	now_10413
Dinictis	34.7	33.9	NAmerica	now_10415
Hoplophoneus	34.7	33.9	NAmerica	now_10415
Dinictis	33.9	32.1	NAmerica	now_10416
Pogonodon	33.9	32.1	NAmerica	now_10416
Hoplophoneus	33.9	32.1	NAmerica	now_10416
Nanosmilus	33.9	32.1	NAmerica	now_10416
Nimravus	32.1	29.75	NAmerica	now_10417
Eusmilus	32.1	29.75	NAmerica	now_10417
Nimravus	18.524	18.056	Eurasia	now_28736
Nimravus	15.2	12.5	Eurasia	now_20975
Nimravus	33.77	32.63	Eurasia	now_27904
Hoplophoneus	37.39	35.92	NAmerica	now_10754
Dinictis	37.39	35.92	NAmerica	now_10754
Dinictis	31.4	29.75	NAmerica	now_10762
Dinictis	35.24	34.7	NAmerica	now_10806
Hoplophoneus	35.24	34.7	NAmerica	now_10806
Dinictis	37.39	33.9	NAmerica	now_10808
Pogonodon	28	22.2	NAmerica	now_10850
Dinictis	34.7	33.9	NAmerica	now_10884
Dinictis	33.9	32.1	NAmerica	now_10885
Nimravus	32.1	29.75	NAmerica	now_10888
Nimravus	31.4	29.75	NAmerica	now_10906
Hoplophoneus	31.4	29.75	NAmerica	now_10906
Nimravus	29.75	28	NAmerica	now_10907
Dinictis	29.75	28	NAmerica	now_10907
Dinaelurus	29.75	28	NAmerica	now_10907
Eusmilus	29.75	28	NAmerica	now_10907
Pogonodon	29.75	28	NAmerica	now_10907
Nimravus	29.75	28	NAmerica	now_10908
Pogonodon	28	22.2	NAmerica	now_10909
Eusmilus	33.77	32.63	Eurasia	now_27647
Percrocuta	11.2	7.1	Eurasia	now_23649
Percrocuta	14.2	12.85	Eurasia	now_20134
Dinocrocuta	7.6	7.1	Eurasia	now_21287
Dinocrocuta	8.9	7.6	Eurasia	now_20614
Percrocuta	7.1	5.3	Eurasia	now_23345
Percrocuta	17.2	14.2	Eurasia	now_20996
Percrocuta	16.4	12.85	Eurasia	now_23187
Dinocrocuta	11.2	9.9	Eurasia	now_20994
Dinocrocuta	9.9	7.1	Eurasia	now_24597
Percrocuta	16.4	14.2	Eurasia	now_20429
Dinocrocuta	9.5	9	Eurasia	now_20630
Dinocrocuta	13.6	7.1	Eurasia	now_22309
Percrocuta	9.9	8.9	Eurasia	now_20808
Dinocrocuta	11.2	9.9	Eurasia	now_20142
Percrocuta	14.07	13.363	Eurasia	now_23287
Dinocrocuta	7.2	5.3	Eurasia	now_27156
Dinocrocuta	11.2	8.9	Eurasia	now_20847
Dinocrocuta	8.9	7.6	Eurasia	now_20265
Dinocrocuta	9.9	8.9	Eurasia	now_20443
Dinocrocuta	11.2	9.9	Eurasia	now_20213
Dinocrocuta	8.972	7.2	Eurasia	now_24572
Dinocrocuta	9.9	8.9	Eurasia	now_24471
Percrocuta	8.9	7.6	Eurasia	now_23277
Percrocuta	14.9333333333333	13.75	Eurasia	now_28712
Dinocrocuta	9.9	8.9	Eurasia	now_26501
Dinocrocuta	11.2	9.5	Eurasia	now_24920
Dinocrocuta	9.9	8.9	Eurasia	now_24921
