Genus	Status	Min_Age	Max_Age
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0.0117	0.126
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0.009	0.009
Erignathus	Extant	0.001	0.001
Erignathus	Extant	0.001	0.001
Erignathus	Extant	0.0017	0.0017
Erignathus	Extant	0	0.0117
Erignathus	Extant	0	0.0117
Erignathus	Extant	0.0013	0.0013
Erignathus	Extant	8.00E-04	8.00E-04
Erignathus	Extant	4.00E-04	4.00E-04
Erignathus	Extant	0	0.0117
Erignathus	Extant	0.004	0.004
Erignathus	Extant	0.004	0.004
Erignathus	Extant	0.0025	0.0025
Erignathus	Extant	0.001	0.001
Erignathus	Extant	0.0012	0.0012
Erignathus	Extant	9.00E-04	9.00E-04
Erignathus	Extant	0	0.0117
Erignathus	Extant	0.0038	0.0038
Erignathus	Extant	0.0034	0.0034
Erignathus	Extant	0.0022	0.0022
Erignathus	Extant	0.001	0.001
Erignathus	Extant	0.004	0.004
Erignathus	Extant	0	0.0117
Eschrichtius	Extant	13.82	15.97
Eschrichtius	Extant	1.806	2.588
Eschrichtius	Extant	0.781	2.588
Eschrichtius	Extant	0.037	0.037
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0.0117	0.126
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0.005	0.005
Eschrichtius	Extant	0.0014	0.0014
Eschrichtius	Extant	0.005	0.005
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0.000455	0.000455
Eschrichtius	Extant	0.000865	0.000865
Eschrichtius	Extant	0.000865	0.000865
Eschrichtius	Extant	0.002415	0.002415
Eschrichtius	Extant	0.000275	0.000275
Eschrichtius	Extant	0.00119	0.00119
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0	0.0117
Eschrichtius	Extant	0	0.0117
Eubalaena	Extant	5.9	6.1
Eubalaena	Extant	2.588	5.333
Eubalaena	Extant	2.588	3.6
Eubalaena	Extant	2.8	3.2
Eubalaena	Extant	2.588	3.6
Eubalaena	Extant	0.781	2.588
Eubalaena	Extant	0.0117	2.588
Eubalaena	Extant	0.781	1.806
Eubalaena	Extant	0.0117	0.126
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eubalaena	Extant	0	0.0117
Eumetopias	Extant	3.6	5.333
Eumetopias	Extant	2.588	5.333
Eumetopias	Extant	2.588	3.6
Eumetopias	Extant	0.781	2.588
Eumetopias	Extant	0.0117	2.588
Eumetopias	Extant	0.781	2.588
Eumetopias	Extant	0.0117	2.588
Eumetopias	Extant	0.0117	2.588
Eumetopias	Extant	0.0117	2.588
Eumetopias	Extant	0.781	2.588
Eumetopias	Extant	0.781	1.806
Eumetopias	Extant	0.126	0.781
Eumetopias	Extant	0.126	0.781
Eumetopias	Extant	0.012	0.3
Eumetopias	Extant	0.012	0.3
Eumetopias	Extant	0.012	0.3
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0.0117	0.126
Eumetopias	Extant	0	0.0117
Eumetopias	Extant	0	0.0117
Eumetopias	Extant	0	0.0117
Eumetopias	Extant	0	0.0117
Eumetopias	Extant	0.0044	0.0044
Eumetopias	Extant	0.0015	0.0015
Eumetopias	Extant	0.0015	0.0015
Eumetopias	Extant	0.0015	0.0015
Eumetopias	Extant	0.0015	0.0015
Eumetopias	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Feresa	Extant	0	0.0117
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	23.03
Globicephala	Extant	2.588	15.97
Globicephala	Extant	3.6	11.608
Globicephala	Extant	2.588	11.608
Globicephala	Extant	3.9	4.9
Globicephala	Extant	3.9	4.9
Globicephala	Extant	3.6	5.333
Globicephala	Extant	2.588	3.6
Globicephala	Extant	2.588	3.6
Globicephala	Extant	1.806	2.588
Globicephala	Extant	0.0117	2.588
Globicephala	Extant	0.781	1.806
Globicephala	Extant	0.0117	0.126
Globicephala	Extant	0.0117	0.126
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Globicephala	Extant	0	0.0117
Grampus	Extant	2.588	23.03
Grampus	Extant	3.6	5.333
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Grampus	Extant	0	0.0117
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0.0117	0.126
Halichoerus	Extant	0	0.0117
Halichoerus	Extant	0	0.0117
Halichoerus	Extant	0	0.0117
Halichoerus	Extant	0	0.0117
Halichoerus	Extant	0	0.0117
Halichoerus	Extant	0	0.0117
Histriophoca	Extant	11.608	12.7
Histriophoca	Extant	0.0117	0.126
Histriophoca	Extant	0.0117	0.126
Histriophoca	Extant	0	0.0117
Histriophoca	Extant	0	0.0117
Histriophoca	Extant	0	0.0117
Histriophoca	Extant	0	0.0117
Hydrurga	Extant	11.608	15.97
Hydrurga	Extant	0	0.0117
Hydrurga	Extant	0	0.0117
Hydrurga	Extant	0	0.0117
Hydrurga	Extant	0	0.0117
Hydrurga	Extant	0	0.0117
Hydrurga	Extant	0	0.0117
Hyperoodon	Extant	5.333	23.03
Hyperoodon	Extant	1.806	2.588
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Hyperoodon	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Indopacetus	Extant	0	0.0117
Inia	Extant	0.0117	2.588
Inia	Extant	0	0.0117
Inia	Extant	0	0.0117
Inia	Extant	0	0.0117
Kogia	Extant	2.588	23.03
Kogia	Extant	2.588	23.03
Kogia	Extant	3.6	5.333
Kogia	Extant	2.588	3.6
Kogia	Extant	2.588	3.6
Kogia	Extant	2.588	3.6
Kogia	Extant	2.588	3.6
Kogia	Extant	2.588	3.6
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Kogia	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenodelphis	Extant	0	0.0117
Lagenorhynchus	Extant	5.333	11.62
Lagenorhynchus	Extant	3.9	4.9
Lagenorhynchus	Extant	3.9	4.9
Lagenorhynchus	Extant	0.012	0.3
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Lagenorhynchus	Extant	0	0.0117
Leptonychotes	Extant	0	0.0117
Leptonychotes	Extant	0	0.0117
Leucopleurus	Extant	1.806	2.588
Leucopleurus	Extant	0	0.0117
Lipotes	Extant	0	0.0117
Lipotes	Extant	0	0.0117
Lissodelphis	Extant	3.6	5.333
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lissodelphis	Extant	0	0.0117
Lobodon	Extant	0.0117	2.588
Lobodon	Extant	0.126	0.781
Lobodon	Extant	0.0117	0.126
Lobodon	Extant	0	0.0117
Lobodon	Extant	0	0.0117
Lobodon	Extant	0	0.0117
Megaptera	Extant	13.82	15.97
Megaptera	Extant	13.82	15.97
Megaptera	Extant	13.82	15.97
Megaptera	Extant	11.62	13.82
Megaptera	Extant	11.62	13.82
Megaptera	Extant	7.3	7.6
Megaptera	Extant	7.246	11.62
Megaptera	Extant	5.333	11.608
Megaptera	Extant	5.333	7.246
Megaptera	Extant	5.333	7.246
Megaptera	Extant	3.6	5.333
Megaptera	Extant	3.6	5.333
Megaptera	Extant	3.6	5.333
Megaptera	Extant	3.6	5.333
Megaptera	Extant	3.9	4.9
Megaptera	Extant	3.9	4.9
Megaptera	Extant	3.6	5.3
Megaptera	Extant	2.588	5.333
Megaptera	Extant	2.588	5.333
Megaptera	Extant	2.588	5.333
Megaptera	Extant	3.6	5.333
Megaptera	Extant	2.588	5.333
Megaptera	Extant	2.588	5.333
Megaptera	Extant	2.588	5.333
Megaptera	Extant	3.6	5.333
Megaptera	Extant	2.588	3.6
Megaptera	Extant	2.588	3.6
Megaptera	Extant	1.806	2.588
Megaptera	Extant	0.0117	2.588
Megaptera	Extant	0.781	1.806
Megaptera	Extant	0.143	0.147
Megaptera	Extant	0.0117	0.126
Megaptera	Extant	0.0117	0.126
Megaptera	Extant	0.0117	0.126
Megaptera	Extant	0.0121	0.0121
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Megaptera	Extant	0	0.0117
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	2.588	23.03
Mesoplodon	Extant	11.608	15.97
Mesoplodon	Extant	2.588	15.97
Mesoplodon	Extant	2.588	11.608
Mesoplodon	Extant	2.588	11.608
Mesoplodon	Extant	2.588	11.608
Mesoplodon	Extant	5.333	7.246
Mesoplodon	Extant	3.6	7.246
Mesoplodon	Extant	3.6	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	3.6	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	3.6	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	3.2	5.333
Mesoplodon	Extant	3.9	4.9
Mesoplodon	Extant	3.9	4.9
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	3.6	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	2.588	5.333
Mesoplodon	Extant	3.6	5.333
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	1.806	3.6
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	2.588	3.6
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	1.806	2.588
Mesoplodon	Extant	0	2.588
Mesoplodon	Extant	0.781	2.588
Mesoplodon	Extant	0.0117	2.588
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mesoplodon	Extant	0	0.0117
Mirounga	Extant	0.0117	2.588
Mirounga	Extant	0.0117	2.588
Mirounga	Extant	0	2.588
Mirounga	Extant	0.0117	2.588
Mirounga	Extant	0.0117	2.588
Mirounga	Extant	0.012	0.3
Mirounga	Extant	0.012	0.3
Mirounga	Extant	0.0117	0.126
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Mirounga	Extant	0	0.0117
Monachus	Extant	0.0117	2.588
Monachus	Extant	0.781	2.588
Monachus	Extant	0.0117	0.126
Monachus	Extant	0	0.0117
Monachus	Extant	0	0.0117
Monachus	Extant	0	0.0117
Monachus	Extant	0	0.0117
Monodon	Extant	1.806	2.588
Monodon	Extant	0.0117	2.588
Monodon	Extant	0.126	0.781
Monodon	Extant	0.126	0.781
Monodon	Extant	0.0117	0.126
Monodon	Extant	0.0117	0.126
Monodon	Extant	0.0117	0.126
Monodon	Extant	0	0.0117
Monodon	Extant	0	0.0117
Monodon	Extant	0	0.0117
Monodon	Extant	0	0.0117
Monodon	Extant	0	0.0117
Monotherium	Extant	5.333	23.03
Monotherium	Extant	2.588	23.03
Monotherium	Extant	11.62	20.44
Monotherium	Extant	13.82	15.97
Monotherium	Extant	11.62	13.82
Monotherium	Extant	11.62	13.82
Monotherium	Extant	11.608	12.7
Monotherium	Extant	7.246	11.62
Monotherium	Extant	7.246	11.62
Monotherium	Extant	7.246	11.62
Monotherium	Extant	7.246	11.62
Monotherium	Extant	5.333	11.608
Monotherium	Extant	0.0117	2.588
Neomonachus	Extant	2.588	3.6
Neomonachus	Extant	0	2.588
Neomonachus	Extant	0.3	1.8
Neomonachus	Extant	0.012	0.3
Neomonachus	Extant	0.012	0.3
Neomonachus	Extant	0.012	0.3
Neomonachus	Extant	0.0117	0.126
Neomonachus	Extant	0.0117	0.126
Neomonachus	Extant	0.0117	0.126
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neomonachus	Extant	0	0.0117
Neophoca	Extant	0.0117	2.588
Neophoca	Extant	0.0117	0.126
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophoca	Extant	0	0.0117
Neophocaena	Extant	0.0117	0.126
Neophocaena	Extant	0	0.0117
Neophocaena	Extant	0	0.0117
Neophocaena	Extant	0	0.0117
Neophocaena	Extant	0	0.0117
Neophocaena	Extant	0	0.0117
Neophocaena	Extant	0	0.0117
Odobenus	Extant	2.588	11.608
Odobenus	Extant	0.0117	5.333
Odobenus	Extant	0.0117	5.333
Odobenus	Extant	0.0117	5.333
Odobenus	Extant	0.0117	5.333
Odobenus	Extant	2.588	3.6
Odobenus	Extant	2.588	3.6
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.781	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	1.806	2.588
Odobenus	Extant	1.806	2.588
Odobenus	Extant	1.806	2.588
Odobenus	Extant	1.806	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.0117	2.588
Odobenus	Extant	0.781	1.806
Odobenus	Extant	0.126	0.781
Odobenus	Extant	0.126	0.781
Odobenus	Extant	0.126	0.781
Odobenus	Extant	0.126	0.781
Odobenus	Extant	0.012	0.3
Odobenus	Extant	0.012	0.3
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.01255	0.01255
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0.0117	0.126
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0.009	0.009
Odobenus	Extant	0.001	0.001
Odobenus	Extant	0.001	0.001
Odobenus	Extant	0.0044	0.0044
Odobenus	Extant	0.0017	0.0017
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Odobenus	Extant	0.0013	0.0013
Odobenus	Extant	8.00E-04	8.00E-04
Odobenus	Extant	4.00E-04	4.00E-04
Odobenus	Extant	0.001	0.001
Odobenus	Extant	0.0012	0.0012
Odobenus	Extant	9.00E-04	9.00E-04
Odobenus	Extant	0	0.0117
Odobenus	Extant	0.0038	0.0038
Odobenus	Extant	0.0034	0.0034
Odobenus	Extant	0.0022	0.0022
Odobenus	Extant	0.001	0.001
Odobenus	Extant	0.0014	0.0014
Odobenus	Extant	2.00E-04	2.00E-04
Odobenus	Extant	0.0016	0.0016
Odobenus	Extant	0.004	0.004
Odobenus	Extant	0	0.0117
Odobenus	Extant	0	0.0117
Ommatophoca	Extant	0.781	2.588
Ommatophoca	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcaella	Extant	0	0.0117
Orcinus	Extant	2.588	5.333
Orcinus	Extant	3.6	5.333
Orcinus	Extant	3	3.6
Orcinus	Extant	2.588	3.6
Orcinus	Extant	1.806	2.588
Orcinus	Extant	0.781	2.588
Orcinus	Extant	0.781	2.588
Orcinus	Extant	0.781	2.588
Orcinus	Extant	0.126	0.781
Orcinus	Extant	0.0117	0.126
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
Orcinus	Extant	0	0.0117
