age	sealevel
20.124	48.04
20.126	51.88
20.128	55.72
20.13	42.12
20.132	47.48
20.134	52.84
20.136	60.32
20.138	58.6
20.14	56.88
20.142	49.04
20.144	48.76
20.146	46.72
20.148	44.64
20.15	56.96
20.152	54.72
20.154	52.48
20.156	48.96
20.158	47.8
20.16	46.64
20.162	51.88
20.164	51.2
20.166	50.48
20.168	46.96
20.17	50.28
20.172	53.56
20.174	46.72
20.176	42.84
20.178	38.92
20.18	46.4
20.182	54.88
20.184	52.76
20.186	50.64
20.188	48.8
20.19	43.2
20.192	37.6
20.194	34.56
20.196	31.56
20.198	28.52
20.2	41
20.202	38.44
20.204	35.84
20.206	29.8
20.208	40.72
20.21	42.28
20.212	43.44
20.214	44.56
20.216	42.72
20.218	46.2
20.22	47.16
20.222	42.08
20.224	42.84
20.226	43.56
20.228	45.28
20.23	39.08
20.232	37.88
20.234	38.6
20.236	42.56
20.238	40.28
20.24	38.04
20.242	43
20.244	37.36
20.246	45.92
20.248	42.92
20.25	45.64
20.252	48.36
20.254	42.76
20.256	39.32
20.258	37.84
20.26	43.16
20.262	42.12
20.264	41.04
20.266	50.04
20.268	45.44
20.27	42.92
20.272	45.72
20.274	48.56
20.276	51.36
20.278	54.2
20.28	57
20.282	46.24
20.284	50.48
20.286	50.24
20.288	48.56
20.29	46.88
20.292	46.08
20.294	45.08
20.296	52.2
20.298	51.76
20.3	50.04
20.302	48.36
20.304	50.16
20.306	56.4
20.308	41.6
20.31	46.4
20.312	42.4
20.314	38.4
20.316	50.8
20.318	48
20.32	39.2
20.322	39.6
20.324	47.8
20.326	56
20.328	40.8
20.33	48.4
20.332	45.2
20.334	41.6
20.336	46.4
20.338	44.6
20.34	42.8
20.342	46
20.344	44
20.346	46.8
20.348	46
20.35	45
20.352	44
20.354	43.2
20.356	40
20.358	47.6
20.36	44.4
20.362	40.4
20.364	36.4
20.366	43.6
20.368	41.2
20.37	41.8
20.372	42.4
20.374	48.8
20.376	46
20.378	43.2
20.38	47.6
20.382	47
20.384	46.4
20.386	40.8
20.388	46.8
20.39	52.8
20.392	52
20.394	50
20.396	46.8
20.398	43.6
20.4	50
20.402	49.4
20.404	48.8
20.406	52.8
20.408	51.4
20.41	50
20.412	53.2
20.414	50.4
20.416	47.6
20.418	44
20.42	46
20.422	48
20.424	36
20.426	44.8
20.428	53.6
20.43	60.8
20.432	55.4
20.434	50
20.436	48.8
20.438	49.4
20.44	50
20.442	48.8
20.444	48.8
20.446	48.8
20.448	42.4
20.45	49
20.452	55.6
20.454	43.2
20.456	46.8
20.458	43
20.46	39.2
20.462	38
20.464	35
20.466	32
20.468	26
20.47	31.6
20.472	37.2
20.474	47.2
20.476	41.8
20.478	36.4
20.48	36
20.482	35.6
20.484	39.2
20.486	46.4
20.488	53.6
20.49	43.4
20.492	33.2
20.494	36.8
20.496	40.4
20.498	39
20.5	37.6
20.502	38.2
20.504	38.8
20.506	38
20.508	40.2
20.51	42.4
20.512	39.8
20.514	37.2
20.516	39.2
20.518	41.2
20.52	43.8
20.522	46.4
20.524	42.4
20.526	36.4
20.528	30.4
20.53	33.8
20.532	37.2
20.534	36.8
20.536	36.4
20.538	39.6
20.54	42.8
20.542	40.4
20.544	42.4
20.546	44.4
20.548	39.4
20.55	34.4
20.552	34.8
20.554	35.2
20.556	34.8
20.558	34.4
20.56	28.8
20.562	30.4
20.564	32
20.566	28.2
20.568	24.4
20.57	28.4
20.572	32.4
20.574	31.6
20.576	30.8
20.578	39.2
20.58	33.8
20.582	28.4
20.584	28.2
20.586	28
20.588	30
20.59	32
20.592	34
20.594	34.92
20.596	35.88
20.598	36.8
20.6	35.6
20.602	34.4
20.604	34.4
20.606	34.4
20.608	34.4
20.61	36
20.612	37.6
20.614	34.68
20.616	31.72
20.618	28.8
20.62	32
20.622	35.2
20.624	37
20.626	38.8
20.628	37.2
20.63	35.6
20.632	34
20.634	34.2
20.636	34.4
20.638	33.32
20.64	32.28
20.642	31.2
20.644	32.6
20.646	34
20.648	35.2
20.65	36.4
20.652	37.6
20.654	30.2
20.656	22.8
20.658	27.48
20.66	32.12
20.662	36.8
20.664	37
20.666	37.2
20.668	37.2
20.67	37.2
20.672	37.2
20.674	34.92
20.676	32.68
20.678	30.4
20.68	32.92
20.682	35.48
20.684	38
20.686	36.8
20.688	35.6
20.69	34.4
20.692	37.08
20.694	39.72
20.696	42.4
20.698	41.48
20.7	40.52
20.702	39.6
20.704	38.92
20.706	38.28
20.708	37.6
20.71	40
20.712	42.4
20.714	43.08
20.716	43.72
20.718	44.4
20.72	39.6
20.722	34.8
20.724	30
20.726	31.72
20.728	33.48
20.73	35.2
20.732	36.4
20.734	37.6
20.736	38.8
20.738	35.6
20.74	32.4
20.742	29.2
20.744	31.88
20.746	34.52
20.748	37.2
20.75	33.2
20.752	29.2
20.754	30.8
20.756	32.4
20.758	37.2
20.76	35
20.762	32.8
20.764	35.4
20.766	38
20.768	40
20.77	39.8
20.772	39.6
20.774	44
20.776	43.4
20.778	42.8
20.78	42.2
20.782	41.6
20.784	47.6
20.786	51.2
20.788	54.8
20.79	52.8
20.792	45.6
20.794	38.4
20.796	45.4
20.798	52.4
20.8	55.2
20.802	50.2
20.804	45.2
20.806	41.6
20.808	47.8
20.81	54
20.812	53
20.814	52
20.816	45.2
20.818	45
20.82	44.8
20.822	40.4
20.824	42.6
20.826	44.8
20.828	42.8
20.83	40.8
20.832	33.2
20.834	37
20.836	40.8
20.838	51.6
20.84	48.4
20.842	45.2
20.844	44.4
20.846	43.6
20.848	41.6
20.85	44
20.852	46.4
20.854	40.8
20.856	42.4
20.858	44
20.86	45
20.862	46
20.864	45.8
20.866	45.6
20.868	48.8
20.87	52.2
20.872	55.6
20.874	52
20.876	48.4
20.878	47
20.88	45.6
20.882	44.8
20.884	44
20.886	52
20.888	47.6
20.89	43.2
20.892	44.2
20.894	45.2
20.896	46.2
20.898	47.2
20.9	43.8
20.902	40.4
20.904	40.8
20.906	48
20.908	55.2
20.91	46.6
20.912	38
20.914	40.8
20.916	43.6
20.918	47.8
20.92	52
20.922	50.8
20.924	46
20.926	41.2
20.928	42.2
20.93	43.2
20.932	43.4
20.934	43.6
20.936	43
20.938	42.4
20.94	43.6
20.942	42
20.944	40.4
20.946	38.8
20.948	37.2
20.95	44.8
20.952	52.4
20.954	46.8
20.956	41.2
20.958	35.28
20.96	36.04
20.962	36.8
20.964	40.56
20.966	44.32
20.968	34.4
20.97	42.28
20.972	39.16
20.974	36.08
20.976	43.04
20.978	34.12
20.98	33.92
20.982	31.44
20.984	29
20.986	28.32
20.988	27.2
20.99	29.36
20.992	28.84
20.994	28.32
20.996	29.8
20.998	29.16
21	36.48
21.002	37.96
21.004	39.48
21.006	34.72
21.008	41.88
21.01	39.28
21.012	36.72
21.014	37.52
21.016	33.56
21.018	37.92
21.02	35.4
21.022	32.88
21.024	34
21.026	32.08
21.028	36.68
21.03	35.64
21.032	34.64
21.034	32.88
21.036	29.28
21.038	30.52
21.04	31.88
21.042	33.24
21.044	38.2
21.046	34.64
21.048	35.6
21.05	38.76
21.052	41.88
21.054	43.76
21.056	28.04
21.058	28.88
21.06	29.72
21.062	33.44
21.064	37.16
21.066	33.96
21.068	30.76
21.07	28.6
21.072	26.4
21.074	34.52
21.076	42.64
21.078	40.6
21.08	38.6
21.082	36.56
21.084	36.64
21.086	36.76
21.088	37.48
21.09	38.24
21.092	37.88
21.094	37.56
21.096	37.48
21.098	37.4
21.1	36.2
21.102	34.96
21.104	36.2
21.106	37.44
21.108	39.8
21.11	42.12
21.112	39.8
21.114	42.72
21.116	45.68
21.118	42.96
21.12	32.44
21.122	37
21.124	41.52
21.126	47.36
21.128	50.6
21.13	53.8
21.132	60.6
21.134	57.52
21.136	54.44
21.138	52.92
21.14	51.84
21.142	50.8
21.144	39.64
21.146	36.6
21.148	33.56
21.15	34.68
21.152	45.56
21.154	35.72
21.156	25.88
21.158	29.96
21.16	30.56
21.162	31.12
21.164	34.8
21.166	38.44
21.168	42.12
21.17	37.4
21.172	35.96
21.174	34.52
21.176	32.24
21.178	37.48
21.18	42.76
21.182	34.08
21.184	32.44
21.186	29.76
21.188	27.04
21.19	25.8
21.192	28.28
21.194	30.76
21.196	20
21.198	22.96
21.2	25.96
21.202	31.2
21.204	33.24
21.206	35.32
21.208	36.12
21.21	29.6
21.212	23.04
21.214	33.64
21.216	31.92
21.218	30.2
21.22	27.4
21.222	24.56
21.224	27.16
21.226	29.8
21.228	29.4
21.23	29.04
21.232	31.48
21.234	36.32
21.236	41.2
21.238	39
21.24	36.8
21.242	35.68
21.244	34.56
21.246	33.52
21.248	32.48
21.25	33.8
21.252	35.12
21.254	41.6
21.256	48.08
21.258	46.28
21.26	44.48
21.262	36.8
21.264	43.64
21.266	50.44
21.268	51.16
21.27	51.84
21.272	47.52
21.274	43.2
21.276	46.92
21.278	50.64
21.28	50.12
21.282	49.64
21.284	47.92
21.286	46.24
21.288	50.32
21.29	54.4
21.292	58.48
21.294	59.52
21.296	60.52
21.298	59
21.3	57.44
21.302	53.72
21.304	49.96
21.306	46.48
21.308	43
21.31	46.76
21.312	50.52
21.314	56
21.316	61.52
21.318	51.16
21.32	40.84
21.322	41.2
21.324	40.16
21.326	39.16
21.328	38.12
21.33	37.12
21.332	36.44
21.334	38
21.336	39.6
21.338	41.16
21.34	39.92
21.342	42.2
21.344	44.52
21.346	44.08
21.348	43.64
21.35	43.2
21.352	32.84
21.354	36.52
21.356	40.2
21.358	38.92
21.36	44
21.362	49.12
21.364	41.44
21.366	41.08
21.368	40.72
21.37	40.72
21.372	38.16
21.374	35.6
21.376	41.32
21.378	40.24
21.38	39.16
21.382	38.68
21.384	32.04
21.386	25.44
21.388	38.44
21.39	39.8
21.392	41.12
21.394	42.48
21.396	41.96
21.398	41.48
21.4	40.96
21.402	31.52
21.404	29.08
21.406	26.68
21.408	24.24
21.41	27
21.412	29.8
21.414	28.08
21.416	28.36
21.418	28.64
21.42	33.04
21.422	33.16
21.424	33.32
21.426	24.84
21.428	27.12
21.43	29.36
21.432	34.52
21.434	36.24
21.436	37.96
21.438	39.68
21.44	35.48
21.442	34.4
21.444	33.28
21.446	32.2
21.448	32.56
21.45	32.88
21.452	34.16
21.454	31.96
21.456	29.72
21.458	36.28
21.46	35.72
21.462	35
21.464	34.28
21.466	37.8
21.468	38.8
21.47	39.84
21.472	33.64
21.474	37.68
21.476	41.68
21.478	38.36
21.48	41.04
21.482	37.52
21.484	34
21.486	33.84
21.488	33.76
21.49	33.72
21.492	35.24
21.494	29.84
21.496	31.68
21.498	33.52
21.5	35.36
21.502	40.56
21.504	45.76
21.506	34.08
21.508	37.16
21.51	40.28
21.512	47.48
21.514	46.36
21.516	46.6
21.518	45.48
21.52	45.24
21.522	44.96
21.524	44.16
21.526	46.6
21.528	48.16
21.53	46.52
21.532	45.56
21.534	45.84
21.536	46.12
21.538	40.04
21.54	46.56
21.542	50.28
21.544	40.48
21.546	30.64
21.548	52.84
21.55	38.2
21.552	31.52
21.554	44
21.556	42.52
21.558	41.08
21.56	39.08
21.562	35.68
21.564	44.28
21.566	43.96
21.568	45
21.57	46.04
21.572	32.72
21.574	45.28
21.576	37.8
21.578	41.32
21.58	40.92
21.582	40.52
21.584	40.88
21.586	35.16
21.588	34.2
21.59	37.8
21.592	40.8
21.594	43.84
21.596	39.44
21.598	37.2
21.6	38.04
21.602	32.28
21.604	32.16
21.606	32.08
21.608	32.08
21.61	46.24
21.612	57.04
21.614	42.48
21.616	45.08
21.618	47.64
21.62	49.6
21.622	46.4
21.624	43.8
21.626	41.2
21.628	41.6
21.63	49.2
21.632	42
21.634	43.6
21.636	50.2
21.638	56.8
21.64	44
21.642	53.6
21.644	52
21.646	52
21.648	52
21.65	52
21.652	48.4
21.654	46.4
21.656	45.6
21.658	45.48
21.66	45.32
21.662	45.2
21.664	57.2
21.666	50.8
21.668	46
21.67	54.4
21.672	53.2
21.674	52
21.676	56
21.678	57.6
21.68	59.6
21.682	52
21.684	55.2
21.686	58.4
21.688	52.4
21.69	52
21.692	58.8
21.694	43.2
21.696	43.6
21.698	44
21.7	47.2
21.702	40.4
21.704	50.4
21.706	51.2
21.708	52
21.71	54.8
21.712	57.6
21.714	54.8
21.716	52
21.718	59.2
21.72	57.4
21.722	55.6
21.724	46.8
21.726	38
21.728	48
21.73	58
21.732	57.8
21.734	57.6
21.736	44.8
21.738	47.8
21.74	50.8
21.742	54
21.744	57.2
21.746	55.6
21.748	54
21.75	53.6
21.752	53.2
21.754	58
21.756	56.6
21.758	55.2
21.76	49.6
21.762	44
21.764	47.2
21.766	50.4
21.768	50.8
21.77	50.28
21.772	49.72
21.774	49.2
21.776	48.68
21.778	48.12
21.78	47.6
21.782	46
21.784	44.4
21.786	49.6
21.788	48.2
21.79	46.8
21.792	48.8
21.794	50.8
21.796	46.8
21.798	42.8
21.8	37.8
21.802	32.8
21.804	44
21.806	40.4
21.808	36.8
21.81	42
21.812	47.2
21.814	47.2
21.816	46
21.818	44.8
21.82	46.6
21.822	48.4
21.824	54
21.826	53.6
21.828	53.2
21.83	46.4
21.832	48.8
21.834	51.2
21.836	49.48
21.838	47.72
21.84	46
21.842	47.4
21.844	48.8
21.846	47.4
21.848	46
21.85	49.6
21.852	46.4
21.854	43.2
21.856	49.6
21.858	51.6
21.86	53.6
21.862	47
21.864	40.4
21.866	45.6
21.868	43.2
21.87	40.8
21.872	48
21.874	51
21.876	54
21.878	49.2
21.88	46.4
21.882	43.6
21.884	44.2
21.886	44.8
21.888	38
21.89	36.6
21.892	35.2
21.894	37.6
21.896	36.8
21.898	36
21.9	38.4
21.902	38.2
21.904	38
21.906	42.4
21.908	28.8
21.91	35.2
21.912	41.6
21.914	31.6
21.916	34.6
21.918	37.6
21.92	34.4
21.922	39.6
21.924	39.4
21.926	39.2
21.928	38.4
21.93	39.6
21.932	40.8
21.934	35.2
21.936	38.4
21.938	40.2
21.94	42
21.942	45.6
21.944	42.4
21.946	39.2
21.948	36
21.95	46
21.952	43.4
21.954	40.8
21.956	42.8
21.958	36.4
21.96	30
21.962	27.6
21.964	29.6
21.966	31
21.968	32.4
21.97	32.4
21.972	29.2
21.974	29.2
21.976	32.4
21.978	35.6
21.98	36.4
21.982	36.8
21.984	40.4
21.986	42.8
21.988	45.2
21.99	38.4
21.992	40.8
21.994	41.6
21.996	39.8
21.998	38
22	44
22.002	41.6
22.004	38.8
22.006	41
22.008	43.2
22.01	40.8
22.012	40.4
22.014	34.8
22.016	35.6
22.018	36.4
22.02	49.2
22.022	44
22.024	50
22.026	45.6
22.028	47
22.03	48.4
22.032	43.2
22.034	43.6
22.036	51.2
22.038	44.2
22.04	37.2
22.042	39.2
22.044	32
22.046	48.8
22.048	43
22.05	37.2
22.052	34
22.054	38
22.056	39.2
22.058	39.8
22.06	40.4
22.062	39.6
22.064	42.8
22.066	39.6
22.068	40
22.07	40.4
22.072	44.4
22.074	37.6
22.076	38.4
22.078	39.6
22.08	41.2
22.082	39.4
22.084	37.6
22.086	36.4
22.088	35.2
22.09	43.6
22.092	41.6
22.094	46.4
22.096	44
22.098	41.6
22.1	38.4
22.102	47.2
22.104	46.4
22.106	51.2
22.108	39.2
22.11	41.6
22.112	47
22.114	52.4
22.116	41.2
22.118	51.6
22.12	52.4
22.122	58
22.124	56
22.126	56.6
22.128	57.2
22.13	58.4
22.132	55.2
22.134	49.2
22.136	54
22.138	44.8
22.14	46.8
22.142	43
22.144	39.2
22.146	57.6
22.148	48
22.15	27.6
22.152	28.4
22.154	31.2
22.156	27
22.158	22.8
22.16	20.4
22.162	29.2
22.164	36.4
22.166	35.2
22.168	40
22.17	37.2
22.172	38.2
22.174	39.2
22.176	40.2
22.178	41.2
22.18	42.2
22.182	43.2
22.184	40.8
22.186	38.8
22.188	40.8
22.19	38
22.192	45.6
22.194	34.8
22.196	35.6
22.198	44.4
22.2	40.4
22.202	39.6
22.204	40
22.206	40.4
22.208	36.88
22.21	38.48
22.212	36.84
22.214	39.24
22.216	43.6
22.218	41.52
22.22	36.36
22.222	39.24
22.224	34.36
22.226	33.48
22.228	31.4
22.23	29.28
22.232	27.2
22.234	28.44
22.236	32.68
22.238	27.08
22.24	31.96
22.242	31.28
22.244	30.92
22.246	26
22.248	30.32
22.25	33.68
22.252	25.96
22.254	29.12
22.256	33.68
22.258	36.16
22.26	37.4
22.262	32.84
22.264	29.04
22.266	35.56
22.268	33.12
22.27	27.64
22.272	26.96
22.274	28.44
22.276	32.04
22.278	31.24
22.28	28.92
22.282	34.52
22.284	39.2
22.286	31.56
22.288	30.36
22.29	32.52
22.292	37.64
22.294	35.04
22.296	38.36
22.298	36.68
22.3	32.48
22.302	32
22.304	29.92
22.306	37.24
22.308	40.76
22.31	29.24
22.312	33
22.314	23.24
22.316	36
22.318	33.28
22.32	25.28
22.322	31.24
22.324	34.8
22.326	34.88
22.328	41.72
22.33	41.36
22.332	41
22.334	30.44
22.336	38.12
22.338	32
22.34	35.84
22.342	37.16
22.344	38.48
22.346	34.76
22.348	19.48
22.35	27.8
22.352	30.44
22.354	33.08
22.356	30.68
22.358	25.92
22.36	31.88
22.362	37.84
22.364	38.32
22.366	36.6
22.368	44.36
22.37	39.8
22.372	35.2
22.374	49.64
22.376	48.32
22.378	47.04
22.38	45.72
22.382	38.24
22.384	38.44
22.386	40.08
22.388	41.76
22.39	38.72
22.392	47.04
22.394	43.64
22.396	40.2
22.398	34.68
22.4	43.92
22.402	45.68
22.404	47.44
22.406	41.32
22.408	42.64
22.41	34.52
22.412	43.88
22.414	53.24
22.416	34.44
22.418	41.44
22.42	41.96
22.422	42.52
22.424	36
22.426	28.56
22.428	29.68
22.43	30.76
22.432	26.76
22.434	28.92
22.436	28.92
22.438	28.92
22.44	33.8
22.442	37
22.444	27.8
22.446	29.24
22.448	30.68
22.45	33.76
22.452	31.6
22.454	33.64
22.456	35.72
22.458	27.4
22.46	31.48
22.462	31.64
22.464	31.8
22.466	23.12
22.468	31.04
22.47	26.36
22.472	27
22.474	27.64
22.476	35.92
22.478	37.8
22.48	38.44
22.482	39.08
22.484	43.6
22.486	39.8
22.488	39.48
22.49	35
22.492	30.56
22.494	47.6
22.496	36.28
22.498	39.52
22.5	42.76
22.502	41.04
22.504	36.48
22.506	36.32
22.508	39.72
22.51	43.12
22.512	37.8
22.514	44.24
22.516	43.32
22.518	42.4
22.52	33
22.522	23.6
22.524	36.32
22.526	34.88
22.528	33.48
22.53	33.72
22.532	33.96
22.534	36.72
22.536	39.52
22.538	26.72
22.54	35.36
22.542	27.12
22.544	27.28
22.546	27.44
22.548	33.2
22.55	20.72
22.552	21.84
22.554	22.96
22.556	31.24
22.558	38.4
22.56	28.6
22.562	24.48
22.564	20.4
22.566	31.44
22.568	21.08
22.57	24.88
22.572	28.72
22.574	26.92
22.576	21.76
22.578	18.08
22.58	24.2
22.582	30.32
22.584	28.28
22.586	31.36
22.588	31.8
22.59	32.24
22.592	32.68
22.594	36.76
22.596	38.08
22.598	36.8
22.6	34.52
22.602	32.2
22.604	31.44
22.606	37.68
22.608	41.28
22.61	35.44
22.612	29.6
22.614	36.44
22.616	40.08
22.618	35.76
22.62	31.44
22.622	32.2
22.624	34.4
22.626	31.12
22.628	35
22.63	38.84
22.632	39.4
22.634	37.56
22.636	39.72
22.638	34.28
22.64	28.84
22.642	44.88
22.644	33.44
22.646	34.96
22.648	36.48
22.65	38.04
22.652	39.56
22.654	41.08
22.656	36.68
22.658	40.72
22.66	44.76
22.662	48.8
22.664	45.6
22.666	42.4
22.668	50.4
22.67	37.2
22.672	49.2
22.674	45.2
22.676	50.8
22.678	48.2
22.68	45.6
22.682	49.6
22.684	38.8
22.686	56.8
22.688	53.8
22.69	50.8
22.692	42.4
22.694	40.8
22.696	33.2
22.698	39.6
22.7	56
22.702	36
22.704	48.4
22.706	50
22.708	47.2
22.71	47
22.712	46.8
22.714	45.4
22.716	44
22.718	36.2
22.72	28.4
22.722	35.6
22.724	36.4
22.726	32
22.728	39.2
22.73	41.2
22.732	36.8
22.734	41.6
22.736	44.8
22.738	41.6
22.74	41.4
22.742	41.2
22.744	38.8
22.746	42.8
22.748	38.4
22.75	33.2
22.752	43.6
22.754	40.6
22.756	37.6
22.758	41.2
22.76	51.2
22.762	46.8
22.764	42.4
22.766	38
22.768	49.2
22.77	46.6
22.772	44
22.774	39.6
22.776	32.8
22.778	37.08
22.78	41.32
22.782	45.6
22.784	38.8
22.786	37.8
22.788	36.8
22.79	49.6
22.792	56
22.794	55.2
22.796	54.4
22.798	49.2
22.8	52.4
22.802	53.8
22.804	55.2
22.806	50.8
22.808	48.8
22.81	51.8
22.812	54.8
22.814	60
22.816	52.4
22.818	53.8
22.82	55.2
22.822	31.2
22.824	40
22.826	42.6
22.828	45.2
22.83	39.2
22.832	40
22.834	43
22.836	46
22.838	28.4
22.84	35.6
22.842	32.8
22.844	30
22.846	28
22.848	27.2
22.85	31.6
22.852	26
22.854	28.2
22.856	30.4
22.858	28.8
22.86	32
22.862	38
22.864	33.2
22.866	37.6
22.868	40
22.87	37
22.872	34
22.874	42
22.876	42
22.878	40.4
22.88	43.6
22.882	43.2
22.884	42.8
22.886	40.8
22.888	38.8
22.89	40.6
22.892	42.4
22.894	41.6
22.896	44.8
22.898	51.2
22.9	46.8
22.902	47.4
22.904	48
22.906	41.2
22.908	52
22.91	42
22.912	38.8
22.914	39.6
22.916	45.2
22.918	41.4
22.92	37.6
22.922	39.2
22.924	38.4
22.926	38
22.928	41.6
22.93	29.2
22.932	26.4
22.934	28.6
22.936	30.8
22.938	23.6
22.94	27.2
22.942	26.8
22.944	32.4
22.946	38
22.948	29.6
22.95	30
22.952	30.4
22.954	28
22.956	35.2
22.958	33.6
22.96	31.2
22.962	28.8
22.964	41.6
22.966	37.8
22.968	34
22.97	34.8
22.972	38.8
22.974	38.8
22.976	38.8
22.978	43.2
22.98	48.4
22.982	48
22.984	47.6
22.986	43.2
22.988	39.8
22.99	36.4
22.992	48
22.994	43.2
22.996	40.2
22.998	37.2
23	48
23.002	38.8
23.004	29.6
23.006	32
23.008	24.4
23.01	32.2
23.012	40
23.014	31.6
23.016	27.6
23.018	25.48
23.02	23.32
23.022	21.2
23.024	28
23.026	34.8
23.028	22.8
23.03	16
23.032	19.72
23.034	23.4
23.036	20.6
23.038	17.56
23.04	27.2
23.042	17.2
23.044	20.48
23.046	16.4
23.048	17.56
23.05	22.44
23.052	19.76
23.054	18.36
23.056	18.64
23.058	23.36
23.06	22.72
23.062	28.68
23.064	19.16
23.066	28.64
23.068	23.48
23.07	23.24
23.072	23.6
23.074	19.08
23.076	20.16
23.078	20.12
23.08	19.36
23.082	20.84
23.084	18.56
23.086	21.52
23.088	20.6
23.09	19.52
23.092	21.04
23.094	22.96
23.096	18.6
23.098	20
23.1	22.84
23.102	29.36
23.104	23.4
23.106	15.08
23.108	22.56
23.11	20.96
23.112	23.32
23.114	28.56
23.116	26.08
23.118	23.28
23.12	22.24
23.122	21.24
23.124	29.4
23.126	27.52
23.128	26.92
23.13	26.28
23.132	28.08
23.134	30.76
23.136	30.12
23.138	29.48
23.14	23.76
23.142	26.48
23.144	26.8
23.146	27.12
23.148	27.68
23.15	29
23.152	30.36
23.154	27.68
23.156	27.96
23.158	23.24
23.16	18.52
23.162	37.08
23.164	26.52
23.166	30.28
23.168	34.04
23.17	39.48
23.172	45.8
23.174	40.32
23.176	34.88
23.178	35.12
23.18	32.04
23.182	34
23.184	35.96
23.186	42.8
23.188	38.16
23.19	43.32
23.192	48.48
23.194	43.56
23.196	40.32
23.198	37.04
23.2	23.88
23.202	22.72
23.204	29.48
23.206	36.24
23.208	32.04
23.21	25.92
23.212	28.28
23.214	30.64
23.216	40.56
23.218	28.08
23.22	29.4
23.222	30.72
23.224	36.84
23.226	25.6
23.228	28.6
23.23	31.6
23.232	34.52
23.234	38.12
23.236	38.2
23.238	38.24
23.24	39.52
23.242	44.96
23.244	50.4
23.246	26.16
23.248	40.56
23.25	42.52
23.252	44.52
23.254	42.04
23.256	45.64
23.258	47.36
23.26	49.04
23.262	50.64
23.264	48.36
23.266	49.04
23.268	49.68
23.27	41.84
23.272	52.16
23.274	51.68
23.276	51.16
23.278	52.68
23.28	48.52
23.282	47.56
23.284	46.56
23.286	41.72
23.288	45.56
23.29	49.4
23.292	55.12
23.294	50.52
23.296	47.4
23.298	44.32
23.3	41.2
23.302	34.32
23.304	41.44
23.306	48.6
23.308	37.48
23.31	44.08
23.312	42.68
23.314	41.24
23.316	39.84
23.318	38.4
23.32	39.4
23.322	40.44
23.324	44.96
23.326	43.76
23.328	45.52
23.33	37.76
23.332	43.12
23.334	41.96
23.336	40.68
23.338	41.76
23.34	45.44
23.342	43.28
23.344	39.52
23.346	35.8
23.348	36.52
23.35	34.48
23.352	54.32
23.354	42.92
23.356	43.8
23.358	44.36
23.36	44.92
23.362	49.32
23.364	46.6
23.366	46.92
23.368	47.8
23.37	44
23.372	46.96
23.374	48.8
23.376	50.64
23.378	53.12
23.38	55.56
23.382	42.04
23.384	56.96
23.386	52.48
23.388	47.96
23.39	43.48
23.392	40.12
23.394	39
23.396	37.84
23.398	46.16
23.4	48.2
23.402	44.48
23.404	45.92
23.406	46.12
23.408	46.36
23.41	46.56
23.412	45.52
23.414	44.76
23.416	44.2
23.418	43.36
23.42	39.36
23.422	36.56
23.424	40.08
23.426	51.44
23.428	38.12
23.43	47.24
23.432	39.44
23.434	35.36
23.436	45.56
23.438	32.6
23.44	52.28
23.442	41.28
23.444	38.52
23.446	48
23.448	50.24
23.45	47.56
23.452	44.84
23.454	44.4
23.456	43.96
23.458	47
23.46	40.24
23.462	38.84
23.464	38.44
23.466	44.56
23.468	42.16
23.47	39.44
23.472	36.72
23.474	45.6
23.476	39.52
23.478	35.24
23.48	38.48
23.482	41.76
23.484	41.36
23.486	40.96
23.488	40.56
23.49	40.96
23.492	40.08
23.494	39.2
23.496	40.92
23.498	43.16
23.5	41.6
23.502	40.04
23.504	46.64
23.506	27.88
23.508	28.4
23.51	45.68
23.512	39.12
23.514	32.56
23.516	29.16
23.518	38.92
23.52	40.36
23.522	41.76
23.524	43.2
23.526	42.4
23.528	41.6
23.53	38.8
23.532	44.4
23.534	46.4
23.536	43.6
23.538	40.8
23.54	34
23.542	34.28
23.544	34.6
23.546	34.92
23.548	35.2
23.55	37.2
23.552	37.2
23.554	28
23.556	30.8
23.558	33.6
23.56	35.28
23.562	37
23.564	38.68
23.566	40.4
23.568	36.6
23.57	32.8
23.572	39.6
23.574	42.4
23.576	45.2
23.578	42
23.58	34.4
23.582	41.2
23.584	42
23.586	42.6
23.588	43.2
23.59	32
23.592	35.2
23.594	34
23.596	32
23.598	30
23.6	38.4
23.602	36
23.604	37
23.606	38
23.608	37.6
23.61	39.4
23.612	41.2
23.614	42
23.616	45.6
23.618	49.2
23.62	42.4
23.622	42.4
23.624	42.4
23.626	42.8
23.628	44.6
23.63	46.4
23.632	50
23.634	48.92
23.636	47.88
23.638	46.8
23.64	44.4
23.642	41.6
23.644	38.8
23.646	33.6
23.648	38.8
23.65	44
23.652	32
23.654	40
23.656	48
23.658	48.2
23.66	48.4
23.662	45.2
23.664	34.4
23.666	43.2
23.668	52
23.67	48.8
23.672	46
23.674	43.2
23.676	41.2
23.678	39
23.68	36.8
23.682	42.8
23.684	45
23.686	47.2
23.688	45.72
23.69	44.28
23.692	42.8
23.694	47.2
23.696	44.4
23.698	41.6
23.7	38.8
23.702	48.6
23.704	58.4
23.706	63.6
23.708	57.2
23.71	50.8
23.712	44.4
23.714	48
23.716	51.6
23.718	50
23.72	48.4
23.722	61.6
23.724	59.88
23.726	58.2
23.728	56.48
23.73	54.8
23.732	50
23.734	50.64
23.736	51.28
